eventtype,Acceleration:longitudinal direction,Deceleration:longitudinal direction,Acceleration:lateral direction,Deceleration:lateral direction,Postive jerk:longitudinal direction,Negative jerk :longitudinal direction,Postive jerk:lateral direction,Negative jerk :lateral direction
1,0.98046172,1.398399,0.53052533,0.62003028,1.545024,1.432215,1.036705,0.69362128
1,2.184278,1.011216,0.43696401,0.4750731,3.9348559,2.5721869,1.165722,0.72730368
1,0.74833238,1.990201,0.98877978,0.93265891,1.2916059,1.438777,1.087984,0.93534511
1,0.97426808,0.94999373,0.64139348,0.66646588,2.569411,1.88445,1.200021,0.86010879
1,0.55557537,0.95404971,1.010535,1.090856,1.222726,1.26763,1.394322,0.95015079
1,1.066879,1.3575751,1.529918,0.70372468,0.83276808,0.82923973,0.90472043,0.80103558
1,0.72137922,1.882059,0.67647868,0.73979348,1.5538501,1.4622231,1.0284899,0.75369418
1,1.007651,1.205367,1.247267,0.62438339,1.251291,1.1426589,1.026993,0.87020588
1,1.886986,1.847119,2.237247,0.5295043,3.9830339,1.426483,1.183584,1.013734
1,1.059377,1.316227,1.2675411,0.93240821,2.9025631,1.521992,1.1188689,0.95917761
1,1.059109,1.228738,0.79548842,0.34460011,1.225817,1.476575,1.222904,1.0512559
1,0.59548217,0.98238963,0.87519503,0.90679848,1.017482,1.121552,1.030882,0.84858519
1,0.89131987,1.956661,1.723727,1.1380841,3.663846,2.34231,2.549562,1.505753
1,1.17199,0.97101718,0.56065542,0.4600437,3.3487639,1.304674,1.036007,0.75534898
1,0.95778668,1.297986,0.72225821,0.79602963,3.1319809,1.32093,1.533739,1.179347
1,0.60480082,1.368417,1.77644,1.5968831,1.754043,1.814876,1.715683,1.397507
1,0.9796893,1.032403,1.132236,0.8974514,1.2300971,1.633369,0.93755949,0.74652469
1,0.89536488,1.6378599,1.1435519,0.77447528,1.388532,2.06478,0.95050788,0.76204783
1,0.84667617,1.347636,1.32828,0.78331733,2.6406779,1.2450809,1.267112,1.08956
1,0.99634951,2.175616,0.81776029,0.64206791,6.5482521,5.570909,1.782217,1.5630831
1,0.53399152,1.170328,1.416021,0.7115916,1.16452,1.528932,0.99116409,0.88137162
1,0.67936581,1.865977,0.72218311,0.51523638,1.425844,1.017675,1.155875,0.83837032
1,0.92183608,1.899491,1.551013,1.1655281,2.7708991,2.0498409,2.2513239,1.402565
1,0.56141359,1.561833,0.78734511,0.79321349,1.876974,0.99054217,1.2129019,0.90312052
1,0.96371013,2.117533,0.80454463,0.89587802,1.325122,1.589523,0.8588953,0.76486868
1,0.6594674,1.083135,1.439777,1.224986,2.8927691,3.3762479,1.771737,1.652527
1,0.72586441,1.135854,1.942217,1.753184,5.2816172,5.4432678,1.884107,2.6389811
1,2.1342931,1.909361,2.033854,0.61759388,4.3603601,3.4117379,2.05984,1.653887
1,0.82804811,1.278626,0.60053062,0.78711599,5.536427,3.958437,1.119843,1.1306
1,1.065124,2.6916189,0.90016049,2.486486,4.6368961,3.924222,2.6880889,2.765732
1,0.90616882,0.99819839,0.93954062,1.263586,2.860657,3.200666,2.087867,1.31981
1,2.4847219,1.148867,,0.14463989,6.1062932,3.106776,1.235121,0.62572241
1,0.60529977,1.075951,0.98828709,0.4963471,2.4474189,1.621628,1.130438,1.1023099
1,0.56941831,1.072269,0.82829481,0.60022122,1.424518,2.1432531,1.029616,0.78942889
1,0.57524502,1.488902,0.28367731,,1.282835,1.591653,1.072181,0.87168509
1,1.093115,4.1651068,0.4814761,0.82050312,3.6064379,2.9723721,1.749138,1.237345
1,0.87711328,1.010458,1.5828151,0.81935328,1.3029571,1.042632,1.012917,1.080019
1,0.97392702,1.730893,0.56455332,0.73249108,0.98983443,1.507352,1.06214,0.82022887
1,0.94662941,1.5692689,0.92602628,0.69015771,1.546495,1.615438,1.661611,1.42006
1,1.0526969,1.2704,1.4002399,0.65394098,1.564204,1.195117,1.261726,1.268277
1,1.482295,1.5012389,1.656155,0.66172099,3.482352,1.211342,1.407594,1.329777
1,0.96146601,2.7726221,,0.1821622,2.679517,1.905591,1.646477,1.0152121
1,0.49755621,0.85779941,1.618829,0.6308943,1.380294,1.206996,1.085153,0.93590403
1,0.94418949,1.189485,1.1585751,0.78170478,1.1347671,1.4280829,1.091308,1.024964
1,0.54173142,1.039937,1.165326,0.73947263,1.138734,1.312777,1.085147,0.94689941
1,0.89077598,1.7264971,0.87563348,0.80927992,3.477176,2.000819,1.382623,1.625944
1,0.52608919,1.538978,0.82863432,1.201322,2.872236,2.7325201,2.2407911,1.1097701
1,0.72913069,1.4777451,1.391674,0.90531582,2.351058,1.587091,1.058414,0.8478021
1,1.203544,1.5271389,1.4763089,0.5972383,1.760317,1.3573231,0.96960592,0.70362502
1,0.85614288,1.724772,1.053928,0.36526361,3.3900039,2.007787,1.498145,0.92687458
1,0.65108937,1.569995,1.069093,1.606714,1.383311,2.1662631,1.1681319,1.324074
1,2.116761,3.2318189,3.483707,1.986109,3.6421571,4.2290182,3.086962,3.1607211
1,3.0108039,2.577486,1.203023,0.53677738,4.8397131,2.4605801,2.097497,1.0252531
1,1.248695,1.4189759,0.91197199,1.461817,2.7612901,1.956514,1.0380861,0.9376111
1,0.72746098,1.66529,0.83987409,0.98465562,3.510927,2.4813621,1.053118,0.68033111
1,,,,,,,,
1,0.84806907,1.791561,1.350724,1.025429,1.701019,1.668448,1.7776411,1.9042161
1,1.132862,0.70457119,0.66615939,0.85277742,1.685516,1.292984,1.598296,1.526853
1,0.95091349,0.82454431,1.179425,0.87029523,1.261487,1.002102,1.629141,1.506523
1,1.0227751,0.99174303,1.384174,1.360063,2.739779,1.750944,3.8228209,2.6761661
1,0.96667528,1.688982,0.74546182,0.77328467,1.498368,1.49218,1.27328,0.93103939
1,0.66553462,1.548265,1.303437,0.82102162,1.155601,1.377882,1.272215,0.95621407
1,0.61572891,1.103395,1.190567,0.9196049,2.1838119,1.397364,1.870357,1.4332319
1,0.630521,1.879711,0.74283642,0.88872182,1.369004,0.98595297,0.84386271,0.72920048
1,0.55034602,2.194674,1.151368,0.76167548,1.945317,1.3923711,1.002947,0.87591022
1,0.93841541,1.888512,0.9685716,0.66429448,1.184194,1.116982,0.82137269,0.77874738
1,1.066404,1.528609,1.066247,0.7579785,1.611376,1.79181,1.047148,0.90140039
1,0.79911858,1.5950119,1.2111731,1.228554,2.617326,2.044488,1.2811,1.14898
1,0.7473985,1.241778,1.159019,0.57773352,3.2158699,3.0539041,1.87394,1.79425
1,0.98627901,1.345328,1.689536,1.512163,3.392617,3.5693319,2.1294479,2.79352
1,0.97802842,0.66100448,1.414214,0.465267,2.471601,3.5316889,1.666216,1.210883
1,1.581512,1.295625,0.91873783,1.721802,1.759702,1.526585,2.1382289,2.1786611
1,0.930893,1.159243,2.4675641,1.188614,2.4941161,2.4790001,2.0138831,2.7035201
1,1.194981,1.013621,1.227836,0.79598647,2.741092,2.293519,1.606879,1.334038
1,0.61074352,2.1135709,1.924335,1.215606,3.5767319,3.4717779,4.0097418,3.3200319
1,0.81885391,1.253152,1.134216,0.88231099,1.563964,0.99573588,1.969658,1.457588
1,1.732051,0.83870888,1.467285,1.257079,1.493871,1.280659,2.2318349,1.790532
1,0.80164069,1.428087,2.104495,1.359133,2.1221099,2.2070179,2.358238,2.0644169
1,0.87224573,1.600325,1.707652,1.227784,1.467121,1.038026,2.1428499,1.911468
1,1.266288,1.139819,1.093731,1.182252,2.218816,1.550958,1.241008,1.142159
1,0.82760501,1.104412,1.1240931,1.231227,2.253052,1.5630291,1.472046,1.298079
1,1.1593339,0.93153107,1.2097681,1.081962,1.729485,1.221095,1.569881,1.594349
1,0.58855361,1.0776941,1.9521101,3.3259029,2.7366371,1.836882,3.466095,2.351625
1,0.65492749,1.051789,1.23209,1.217865,2.424628,2.333205,2.4956069,2.132736
1,1.218365,1.324616,0.88601881,0.76191258,5.1273499,3.303638,1.218982,0.87013441
1,0.83434701,1.078802,1.444265,1.081534,1.326969,1.025216,2.6662509,1.447258
1,0.89424801,1.35094,1.4137239,0.86460668,1.41356,2.06217,1.907674,1.329565
1,1.420722,1.136227,1.168193,1.737218,1.984211,1.781235,2.029366,1.761893
1,0.84776461,1.139078,1.2202229,0.8178913,1.503206,1.224701,1.477751,1.261149
1,1.52665,1.1246229,2.5334029,1.305688,2.6567199,2.6133909,2.119401,2.244319
1,0.8945201,1.44001,0.98931408,0.85672683,3.4895289,2.4346421,1.425482,1.156212
1,0.57310039,2.3814421,4.3138351,1.455866,4.7524252,2.7687149,6.4129601,3.429682
1,1.1796139,1.175259,0.95391232,1.517923,1.811543,1.297194,2.0434909,1.802536
1,0.76809818,1.603669,2.182436,1.790782,3.832433,3.380954,3.014446,3.1833479
1,0.92625129,1.076037,1.120262,0.98116118,1.828995,1.579118,1.1654789,0.8301087
1,1.101975,1.005914,1.314551,1.620285,3.07024,2.2917171,2.0552781,1.4477431
1,0.56890941,0.88887572,0.7634415,1.033288,1.438223,1.213449,0.83461332,0.86455202
1,0.54407662,0.87231863,1.0802799,1.128975,1.604455,1.0580291,1.730706,1.488825
1,1.010995,1.07903,1.0572,0.83239108,1.758886,1.6948431,1.184893,1.199948
1,1.8534091,6.0931888,0.90321243,0.37350729,6.0663681,4.7512841,2.7771649,2.718488
1,0.94004279,0.92229313,1.08517,1.223053,2.7635651,2.3751309,1.1798019,1.033797
1,1.068899,1.393918,1.729165,0.84711921,2.47928,2.138917,2.063231,1.8062119
1,0.94474822,1.0257061,1.2600009,0.72209013,2.3525879,1.3200409,1.00345,0.9687556
1,1.152211,2.190537,0.98974341,0.51590931,2.0394969,1.350605,0.88117152,0.85327989
1,0.67952752,1.355737,1.062567,0.92313647,2.5122769,1.541562,2.9499829,2.824127
1,0.90053928,0.72059321,0.56555891,0.78587037,1.338923,1.667223,1.314187,1.197456
0,0.91378558,0.90682012,1.06111,0.52157062,1.137272,0.86762768,0.99668783,0.92216462
0,0.51316547,0.9823398,0.79040778,0.57051021,0.93485439,0.72973537,0.91328251,0.71309251
0,0.4058592,0.63063008,0.65746307,0.68189621,0.83754361,0.74004239,0.91007471,0.64540648
0,0.64626068,0.71730697,0,0.4863849,0.93790579,0.63988882,0.87167609,0.67788619
0,0.60119891,0.66486412,0.7047081,0.55720502,1.2380151,0.79482192,0.82089478,0.71343541
0,0.46099231,0.9538132,0.75239468,0.51853597,0.93924892,0.81656528,0.97381037,0.74348378
0,0.68001288,0.87285441,0.71991491,0.65238822,0.8535955,0.76855463,0.79678571,0.70402628
0,0.60127902,0.75712413,0.89153987,0.74905908,0.83931959,0.63570088,0.80128872,0.65540773
0,0.61305511,0.76986498,0.79791182,0.68907309,0.89231288,0.81456172,1.02653,0.89148962
0,0.50257689,1.057448,0.60720563,0.46915939,0.93299598,0.77105212,0.95522481,0.73340029
0,,0.59587002,0.67279202,0.77342308,0.88148189,0.90058672,0.79282027,0.91092789
0,0.51801002,0.6573422,0.59802282,0.456101,0.83420742,0.78496492,0.88679802,0.68245077
0,0.61699468,0.65288848,0.77142298,0.76707667,1.3182189,0.93599528,0.81092852,0.76405871
0,0.71967489,0.87683332,0.67333311,0.5854274,0.91755629,0.78493339,0.84528828,0.78069937
0,0.66083628,0.5296036,0.71873242,0.65929401,1.140678,0.88016868,0.87423092,0.61630368
0,0.56978488,0.57590193,0.81132632,0.94418871,1.019361,0.71513331,0.99245572,0.94423258
0,0.73702782,0.41415089,0.66940677,0.79028392,0.91846639,0.76720297,0.66107082,0.71371073
0,0.59444302,0.47537309,1.454493,1.113256,0.93826091,0.82367992,1.081883,1.140233
0,1.004608,0.71553707,1.016234,0.61279982,0.86330909,0.734604,0.75933039,0.74662077
0,0.99859297,0.75314641,0.86618978,0.75913829,0.85221982,0.93892771,0.97067481,0.79089671
0,0.85289872,0.79006058,1.205954,0.72631449,0.96122837,0.71854001,0.99020821,0.77403158
0,0.63524789,0.68111688,0.83550477,0.66578257,0.94492358,0.77420849,0.89068657,0.71411097
0,0.75246501,0.54126292,0.7312693,0.85853362,0.81088912,0.66039282,0.95779788,0.81898022
0,0.74054778,0.89865267,1.086059,1.128266,0.94351959,0.8072139,1.080741,0.919177
0,0.78839028,0.626957,0.3928808,,0.91278547,0.89959222,0.88702261,0.74520773
0,0.84496891,0.53194952,1.088106,0.71114898,0.85690641,0.7554397,0.89633763,0.82095492
0,0.83038431,0.63426161,1.051868,0.74019712,0.89006108,0.74092811,0.93416297,0.72113192
0,0.72454113,0.57866949,,0.34649181,0.91647011,0.73219782,0.91798699,0.65859169
0,0.79582721,0.74726403,1.126784,0.82574368,0.87893301,0.60123622,1.108312,0.80820972
0,1.804617,0.52932417,1.377753,0.72621077,0.95316583,0.74379343,0.9368099,0.69311619
0,0.69937432,0.46780571,1.156477,0.79591548,0.86356771,0.73901981,1.068505,0.71487319
0,0.75573969,0.50413817,0.96945482,0.83094418,1.423957,0.95549637,1.054216,0.96367288
0,0.81484431,0.78917408,1.295771,0.76802778,1.122786,0.72482771,1.273971,1.005496
0,0.4041273,0.7735278,1.333917,0.48458609,1.069697,0.82277,1.034101,0.95108938
0,0.68396741,0.81833851,1.732051,0.42737991,1.014452,0.79231662,0.99234098,0.70795512
0,0.71031618,1.2404881,0.90367609,0.90348631,1.094245,0.76477277,1.224337,1.042325
0,0.72416723,0.59780318,0.8554647,0.44104281,1.030457,0.61755753,0.89532518,0.87669158
0,1.314801,0.75518519,0.91055483,0.65771878,1.0637,0.73742461,0.95947558,0.65833938
0,0.79259562,1.300866,0.98425269,0.57674128,0.95687997,0.79973078,0.92646611,0.90014338
0,0.93529141,0.69046509,1.207469,0.5146299,1.023033,0.79418528,0.93360281,0.65459192
0,0.32036689,,0.76037139,0.55148351,0.87399751,0.72453582,0.84103161,0.71367627
0,0.61537158,0.92748988,1.031554,0.73794961,1.100051,0.88724899,1.333204,1.25029
0,0.7032823,0.77681267,0.78666002,0.8983236,0.91236532,1.003438,1.093472,1.023165
0,0.83417302,1.19771,1.009122,0.65135193,1.00819,0.89836502,0.83817798,0.71846181
0,1.042061,0.80193591,0.89770329,0.65649331,0.83321929,0.80676937,0.87432247,0.77560061
0,1.236918,0.67196161,1.765915,0.51747853,0.92036372,0.80417049,0.9084987,0.73877221
0,0.60185379,0.74530047,0.77206868,0.68742383,1.093769,0.86552483,1.064325,0.80579162
0,0.64082861,0.56327492,0.83462018,0.62787253,0.87231368,0.76435512,0.76529002,0.66605139
0,1.035702,0.78068268,1.111611,0.62336338,0.92125058,0.77508998,0.9312827,0.73112029
0,1.016143,0.82779318,0.87243938,0.65791762,0.94263351,0.77571309,0.7442044,0.81203288
0,0.55347472,0.72702432,1.3479871,0.9039712,0.95644748,0.67907578,1.074447,0.88453692
0,0.65061021,0.58359122,0.73873568,0.8056156,0.94324201,0.72572362,0.85622478,0.8674354
0,0.53874183,0.96436512,1.17884,0.79669827,0.97307962,0.83926278,0.82302022,0.77317399
0,1.049081,0.92380852,0.95351702,0.61063182,1.368312,1.225466,0.92127568,0.70741779
0,0.7162993,0.95121622,0.79357451,1.336913,1.089067,0.80201763,1.232471,1.45415
0,0.4282825,,1.2630939,0.85435802,0.83392709,0.70555979,1.069183,0.80896938
0,0.86362219,0.67226398,0.99298799,0.65186387,0.87749958,0.75004929,0.96235049,0.88339913
0,0.60299939,0.6368019,1.010936,0.97101939,0.84645587,0.63733262,0.88225847,0.82452953
0,0.46325991,0.65970868,1.531406,0.62879342,0.92162281,0.66976839,0.8409006,0.65153569
0,0.69559979,0.91117167,1.033603,0.78660929,1.175063,1.17347,0.90001571,0.96312428
0,0.71224648,0.37591189,0.91856748,0.65129489,0.77396792,0.7206136,0.92590708,0.79790378
0,0.57371569,0.5819242,1.815526,0.71400237,0.8674987,0.72039139,2.1329179,1.578353
0,0.79682279,0.88131481,1.335338,0.73841619,1.003768,0.81380582,0.93066603,0.76385802
0,0.61878198,0.53941667,1.3953739,0.53268301,0.82272953,0.71466458,0.84342408,0.67138308
0,0.64845967,1.094939,0.77626479,0.52684021,0.83137268,0.70310032,0.94928467,0.70748621
0,0.84134471,0.4976362,0.93786281,0.55511397,0.93834847,0.75195539,0.91518301,0.85907549
0,0.96192068,0.78784811,0.88453412,0.58724028,0.93149573,0.71525431,0.99808389,0.73973513
0,1.469841,0.55175072,0.77859509,0.58931708,1.5764869,1.4701411,1.057115,1.028396
0,0.94565642,0.80374771,0.76824558,1.042189,1.138238,0.86261398,1.0492491,0.8631894
0,1.076871,0.71747088,0.87023813,0.75789362,1.22472,0.85302752,0.94607008,0.87815922
0,1.114092,0.85115588,1.57196,0.6252895,1.0471309,0.71705961,1.001197,1.073947
0,0.76954979,0.60921788,1.224654,0.65252221,1.687996,1.063391,1.531373,0.81373769
0,0.73728472,0.7933715,1.00095,0.66345489,0.82161981,0.85857731,1.033986,0.75181073
0,0.89835101,0.65386379,1.254019,0.76685768,0.91225243,0.7821548,0.92918873,0.68008977
0,0.79654717,0.62950158,0.95068872,0.58097619,1.0143009,0.89007258,0.79920179,0.76024002
0,0.84530139,0.98097563,0.54729313,0.81913811,1.124724,0.63988447,1.1329679,0.88434541
0,0.8564744,0.58999711,1.426586,0.65384841,0.84419513,0.7642253,0.87493747,0.68846059
0,0.6959269,0.72688729,0.90463191,0.86093181,1.095951,0.79228091,1.049673,1.013236
0,0.98803061,0.47134331,0.56071037,0.34471679,1.503701,1.066873,0.89534718,1.066064
0,0.4219968,1.393026,0.89197463,0.99860692,1.4273061,0.82229441,0.91469473,0.85296488
0,0.7477594,0.47277889,1.2241369,0.93909532,1.145973,0.87289423,1.3631361,1.240949
0,0.89780211,1.170691,2.347075,1.401567,1.397288,1.032192,1.6741019,1.665982
0,0.83608252,0.68790859,0.88294989,0.75591111,0.90174359,0.80273682,1.02056,0.88706142
0,1.414214,0.7669909,0.91625398,0.81748998,1.072487,0.84911197,0.90264302,0.98367262
0,0.57218611,0.68875068,1.0476021,0.69753659,0.90583152,0.86842412,0.88712311,0.76256388
0,0.88009173,0.89157939,1.089854,0.64081222,1.02571,0.82502651,0.89477718,0.83130062
0,0.77741629,0.94181311,1.098588,0.64159662,0.9646607,0.75506341,1.142957,0.93847978
0,0.78275561,1.005499,1.032325,0.81976402,0.92134398,0.7723906,1.042734,0.8052929
0,0.77558422,0.41705129,1.118937,0.61693943,0.88446188,0.67803282,0.84485102,0.63948369
0,0.94860369,0.60774338,1.012693,0.67200029,0.90328717,0.75461692,0.93555522,0.75550711
0,0.88407028,0.65327352,1.111271,0.65524179,0.97523189,0.86389261,0.95646119,0.94805068
0,,0.33121359,1.357789,0.53173357,1.002138,0.85581452,0.8822425,0.84097242
0,0.76021647,0.7405591,0.45696029,0.63322312,0.83404821,0.65842319,0.74755782,0.7033149
0,0.78409392,0.70963043,1.480436,0.62070858,0.83845413,0.72345549,0.89945853,0.76577032
0,0.98988062,0.53794962,1.103556,0.70490032,0.90866172,0.73702723,0.72563499,0.72708988
0,0.93407643,1.013658,0.98391861,0.5618484,0.89839667,0.86757988,0.91370898,0.78032798
0,1.028123,0.57121372,1.172014,0.69543272,0.87166172,0.65011138,0.99373353,0.85835367
0,0.48895791,0.71446937,1.038556,0.94537532,1.060708,0.90583652,1.191076,1.048007
0,0.49626741,0.7728734,0.8582778,0.6860615,0.82783508,0.67570889,0.97385669,0.7507112
0,0.82637328,0.64562231,0.3988027,0.80413079,0.8695876,0.73974413,0.89581442,0.91828489
0,0.58562648,0.88758969,0.90951878,0.76733649,1.01702,0.91430777,1.003232,0.82221591
0,0.82210368,0.79248011,0.60281771,0.65614122,1.108961,1.079214,1.400759,1.065894
0,0.3286804,,0.76102817,0.69474059,0.77294338,0.74740648,0.98835373,0.7338261
0,0.59351033,0.80183178,0.79738718,0.84349042,1.11343,0.87194848,1.075433,0.90742391
0,0.48958811,0.87826371,,0.71363539,0.914491,0.69750053,0.93040258,0.69858289
0,0.72440332,0.92472798,0.74766922,0.67925018,1.049652,0.82679927,0.95883918,0.82663608
0,1.49079,0.72137427,0.77996099,0.87313342,1.040733,0.78719932,0.98864728,0.81455553
0,1.355569,0.5920614,1.00677,0.73583829,1.11672,1.155309,1.1417789,1.131842
0,0.55505842,0.57834733,0.73478568,0.98825371,1.099268,1.0017689,0.78688329,0.71767533
0,0.94797432,0.92234081,1.735342,1.045711,1.105981,1.044368,1.230159,1.209671
0,0.80402052,0.75959522,1.18284,0.83076,0.80598348,0.7999053,0.83479369,0.70388132
0,0.91969919,0.68160921,0.77045763,0.83138078,0.93877858,0.65445,0.87463009,0.78663778
0,0.78174323,0.68111968,0.8361187,0.74775529,0.8996498,0.83713979,0.90207899,0.79095101
0,0.72387922,0.78577501,1.7606,0.79801518,1.053242,0.71361119,1.380079,1.250391
0,1.647409,0.70163602,0.67745399,0.72427231,0.86035359,0.70180172,0.91567123,0.64478803
0,0.82126868,0.82376021,0.74613219,1.124028,0.94968271,0.8738032,1.50472,1.5005929
0,0.68247652,0.98909241,0.81882048,0.85145217,0.9113996,0.82612032,0.92295581,0.84112132
0,0.60929322,0.7560581,0.72647363,0.4382281,0.88763118,0.67408133,1.000492,0.80268753
0,0.54880261,0.48737001,0.56933123,0.38729829,1.136238,0.91049212,0.93947399,0.71961647
0,0.51424319,0,0.56383872,0.65726697,0.83787608,0.69022411,0.79070938,0.56090331
0,0.74736738,0.49811459,0.76605332,0.4927555,0.91333443,0.96088988,2.3254631,1.494908
0,0.62086773,0.62442809,0.67203277,0.82856119,0.92531222,0.86847949,0.94608498,0.85398853
0,0.81081241,0.95544457,0.57710779,0.48629841,0.91929579,0.82734948,0.97456998,0.89752191
0,0.60526472,0.63671249,0.84811747,0.57951212,0.94158369,0.67088789,0.98451018,0.6618371
0,0.70035422,0.46654481,1.296542,0.50119948,0.9280358,0.79494351,0.82963032,0.67220122
0,0.39393529,0.57713789,1.03923,0.90156442,1.1335,0.83912581,1.208636,0.89330423
0,0.53540927,0.4524242,1.094798,0.64040959,0.97641712,0.85743082,1.189356,1.3877521
0,1.326176,0.59602928,0.86994368,1.022386,1.524196,1.182974,1.168017,1.202493
0,0.40218961,0.59265471,0.92418468,0.6557883,0.96188498,0.77114117,0.88765287,0.7880547
0,0.54405618,0.62207413,0.8610276,0.64506388,0.9704389,0.96824223,0.98185569,0.81019741
0,0.78796017,0.69278759,0.63924402,0.61219442,1.00467,0.8785814,1.008942,0.80328321
0,0.81379318,0.58565098,0.56484652,0.59246981,0.8897689,0.68066603,1.13302,0.76199752
0,0.8662653,0.69165218,0.9625895,0.71496397,0.84205562,0.71828318,0.86304837,0.78186888
0,,0.4606705,1.310928,1.006207,0.97413701,0.9237588,1.107325,1.034398
0,0.66467768,0.64305151,0.8492561,0.71522272,0.92432958,0.82689053,0.87059671,0.74134821
0,1.135937,0.62134182,0.90565521,0.65078199,0.85766929,0.72771019,0.86334127,0.71748161
0,,0.3596414,1.283558,0.64452833,0.89628309,0.70888048,0.95311809,0.64746928
0,0.9982754,0.61300182,0.85297459,0.85913968,0.85557371,0.80083168,0.88143659,0.72016913
0,0.89976609,0.74010092,1.048952,0.68216699,0.79712182,0.70590419,0.77570331,0.72785908
0,1.171706,0.65945423,0.93963552,0.74424648,1.0389971,0.67520452,0.85903192,0.74576318
0,1.190195,0.60586393,0.47402969,0.81082171,0.97449011,0.7666772,0.90839839,0.78388029
0,0.90661669,0.91608441,0.9465887,0.5063197,1.0641561,0.75642997,0.96552747,0.87062788
0,0.71175021,0.76734322,0.91207248,0.87095362,1.064828,0.76818901,1.049932,0.64175451
0,0.87262481,0.64311898,0.9829244,0.70237827,0.81682158,0.91914392,1.206357,0.765414
0,0.49750799,0.40879101,0.66221797,0.82227057,1.024738,0.86671579,1.0136811,0.90683627
