"","ST_CASE","STATE","VEH_NO.x","HIT_RUN","BODY_TYP","GVWR","V_CONFIG","TRAV_SP","DEFORMED","M_HARM","DR_DRINK","DR_ZIP","PREV_ACC","PREV_SUS","PREV_DWI","PREV_SPD","PREV_OTH","LAST_YR","PEDS","PERSONS","COUNTY","CITY","DAY_WEEK","MONTH","DAY","YEAR","HOUR","MINUTE","HARM_EV","MAN_COLL","REL_ROAD","LGT_COND","WEATHER","DRUNK_DR","FATALS","LATITUDE","LONGITUD","VEH_NO.y","PER_NO","AGE","SEX","PER_TYP","INJ_SEV","SEAT_POS","REST_USE","AIR_BAG","DRINKING","DRUGS","HOSPITAL","DOA","LAG_HRS","LAG_MINS","LOCATION","ttd_mins"
"19887",60456,6,1,0,16,0,0,83,6,52,1,92883,0,0,0,0,0,0,0,2,113,4163,7,3,26,2011,1,18,12,2,1,3,2,1,1,38.577,-121.52487222,0,1,76,1,5,4,0,96,97,0,8,0,7,0,0,11,1
"19888",60457,6,2,0,80,0,0,998,2,12,0,92019,0,0,0,0,1,2007,0,3,73,3260,2,4,6,2009,21,36,12,5,1,3,1,0,1,32.722,-117.171,0,1,56,2,5,4,0,0,0,9,9,0,7,0,0,12,1
"19889",60458,6,1,0,2,0,0,55,6,1,0,93901,1,0,0,0,0,2006,0,1,53,0,3,2,5,2008,11,35,34,0,4,1,1,0,1,36.6787,-121.7387,0,1,40,2,5,4,0,96,97,9,9,5,0,11,45,11,706
"19890",60458,6,1,0,2,0,0,55,6,1,0,93901,1,0,0,0,0,2006,0,1,53,0,3,2,5,2008,11,35,34,0,4,1,1,0,1,36.6787,-121.7387,0,1,54,2,5,4,0,96,97,9,9,0,7,0,0,2,1
"19891",60459,6,1,0,31,0,0,39,4,8,0,92530,1,0,0,0,1,2008,1,2,59,1660,3,2,5,2008,17,37,8,0,1,3,1,0,1,33.7299,-118.0417,0,1,70,1,5,4,0,0,0,0,8,1,0,7,0,1,421
"19892",60459,6,1,0,31,0,0,39,4,8,0,92530,1,0,0,0,1,2008,1,2,59,1660,3,2,5,2008,17,37,8,0,1,3,1,0,1,33.7299,-118.0417,0,1,42,1,5,4,0,96,97,9,9,0,7,0,0,23,1
"19893",60459,6,1,0,31,0,0,39,4,8,0,92530,1,0,0,0,1,2008,1,2,59,1660,3,2,5,2008,17,37,8,0,1,3,1,0,1,33.7299,-118.0417,0,1,60,1,5,4,0,0,0,9,9,0,0,0,8,12,9
"19894",60461,6,1,0,1,0,0,999,6,12,0,95926,0,0,0,0,0,0,0,1,37,810,5,2,7,2008,11,45,23,0,4,1,1,0,1,33.8742,-118.2177,0,1,6,1,5,4,0,0,0,9,9,1,0,0,45,1,46
"19895",60462,6,1,0,4,0,0,998,6,42,0,92506,0,0,0,0,0,0,0,5,65,3320,6,2,9,2007,6,17,12,2,1,4,1,1,1,33.78316389,-117.1478472,0,1,50,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19896",60462,6,1,0,4,0,0,998,6,42,0,92506,0,0,0,0,0,0,0,5,65,3320,6,2,9,2007,6,17,12,2,1,4,1,1,1,33.78316389,-117.1478472,0,1,63,1,5,4,0,96,97,9,9,5,0,2,30,11,151
"19897",60463,6,2,0,4,0,0,998,6,12,0,92154,0,0,0,0,0,0,1,2,73,0,5,2,7,2008,18,55,8,0,1,3,1,0,1,32.6605,-117.075,0,1,60,2,5,4,0,0,0,9,9,0,7,0,0,1,1
"19898",60464,6,2,0,14,0,0,999,6,12,0,95376,0,0,0,0,0,0,0,2,77,0,5,3,3,2011,10,5,12,2,1,1,1,0,1,38.11536111,-121.48564722,0,3,71,1,5,4,0,0,0,8,8,1,0,534,16,18,32057
"19899",60464,6,2,0,14,0,0,999,6,12,0,95376,0,0,0,0,0,0,0,2,77,0,5,3,3,2011,10,5,12,2,1,1,1,0,1,38.11536111,-121.48564722,0,1,49,1,5,4,0,0,0,9,9,1,0,0,34,12,35
"19900",60464,6,2,0,14,0,0,999,6,12,0,95376,0,0,0,0,0,0,0,2,77,0,5,3,3,2011,10,5,12,2,1,1,1,0,1,38.11536111,-121.48564722,0,1,26,1,6,4,0,0,0,0,8,1,0,0,31,12,32
"19901",60465,6,1,0,2,0,0,65,4,8,0,90606,1,2,2,0,0,2006,0,3,81,0,4,4,8,2009,7,40,12,5,1,1,1,0,1,37.4744,-122.2772,0,1,25,1,5,4,0,0,0,9,9,1,0,11,14,12,675
"19902",60466,6,1,0,2,0,0,998,6,12,0,95624,0,0,0,1,0,2011,0,1,71,0,7,3,6,2010,99,99,33,0,4,2,10,1,1,34.46156111,-117.4511,0,1,39,2,5,4,0,0,0,8,8,1,0,6,32,15,393
"19903",60466,6,1,0,2,0,0,998,6,12,0,95624,0,0,0,1,0,2011,0,1,71,0,7,3,6,2010,99,99,33,0,4,2,10,1,1,34.46156111,-117.4511,0,1,75,1,5,4,0,0,0,8,8,0,7,0,0,12,1
"19904",60470,6,1,0,4,0,0,998,6,1,0,0,99,99,99,99,99,9999,1,1,37,1980,2,3,7,2011,3,38,8,0,1,2,10,0,1,34.03536111,-118.32910833,0,1,71,1,5,4,0,0,0,0,9,0,7,0,0,12,1
"19905",60470,6,1,0,4,0,0,998,6,1,0,0,99,99,99,99,99,9999,1,1,37,1980,2,3,7,2011,3,38,8,0,1,2,10,0,1,34.03536111,-118.32910833,0,1,36,1,5,4,0,96,97,9,9,0,7,0,0,11,1
"19906",60471,6,1,0,4,0,0,99,4,9,0,91776,0,0,0,0,0,0,1,7,37,1980,1,3,23,2008,23,25,8,0,1,3,1,0,1,34.2571,-118.4353,0,1,32,1,5,4,0,0,0,1,8,0,7,0,0,12,1
"19907",60471,6,1,0,4,0,0,99,4,9,0,91776,0,0,0,0,0,0,1,7,37,1980,1,3,23,2008,23,25,8,0,1,3,1,0,1,34.2571,-118.4353,0,1,60,1,6,4,0,6,0,0,8,1,0,2,20,12,141
"19908",60471,6,1,0,4,0,0,99,4,9,0,91776,0,0,0,0,0,0,1,7,37,1980,1,3,23,2008,23,25,8,0,1,3,1,0,1,34.2571,-118.4353,0,1,77,1,5,4,0,96,97,8,8,5,0,98,43,1,5924
"19909",60472,6,1,0,1,0,0,99,4,8,0,92376,0,0,0,0,0,0,0,5,19,0,1,3,23,2008,23,50,1,0,3,2,1,0,1,36.6398,-120.6229,0,1,28,1,5,4,0,0,0,9,9,1,0,0,39,12,40
"19910",60473,6,1,0,4,0,0,999,6,42,0,93270,0,0,0,0,0,0,0,3,97,0,3,3,9,2010,14,15,12,6,1,1,10,0,1,38.21639444,-122.60346111,0,1,45,1,5,4,0,0,0,1,8,1,0,1,20,12,81
"19911",60473,6,1,0,4,0,0,999,6,42,0,93270,0,0,0,0,0,0,0,3,97,0,3,3,9,2010,14,15,12,6,1,1,10,0,1,38.21639444,-122.60346111,0,1,43,1,5,4,0,0,0,1,8,0,7,0,0,11,1
"19912",60476,6,1,0,4,0,0,998,2,8,0,90029,0,0,0,0,0,0,0,1,71,0,4,3,10,2010,17,50,1,0,1,1,1,1,1,34.35583056,-117.63993056,0,1,82,1,5,4,0,0,0,8,8,1,0,296,4,12,17765
"19913",60478,6,1,0,14,0,0,13,2,12,0,91977,0,0,0,0,0,0,0,2,73,0,5,3,10,2011,9,45,1,0,1,1,1,0,1,32.75220833,-117.00451944,0,1,44,1,5,4,0,0,0,8,8,1,0,51,27,18,3088
"19914",60480,6,1,2,99,0,0,99,9,8,0,99999,99,99,99,99,99,9999,1,2,37,1970,4,3,26,2008,16,42,8,0,1,1,1,0,1,33.7909,-118.1818,0,1,4,2,5,4,0,0,0,0,8,0,7,0,0,12,1
"19915",60480,6,1,2,99,0,0,99,9,8,0,99999,99,99,99,99,99,9999,1,2,37,1970,4,3,26,2008,16,42,8,0,1,1,1,0,1,33.7909,-118.1818,0,1,1,1,5,4,0,0,0,8,8,1,0,1,27,12,88
"19916",60480,6,1,2,99,0,0,99,9,8,0,99999,99,99,99,99,99,9999,1,2,37,1970,4,3,26,2008,16,42,8,0,1,1,1,0,1,33.7909,-118.1818,0,1,57,1,8,4,0,96,97,1,8,5,0,10,48,3,649
"19917",60480,6,1,2,99,0,0,99,9,8,0,99999,99,99,99,99,99,9999,1,2,37,1970,4,3,26,2008,16,42,8,0,1,1,1,0,1,33.7909,-118.1818,0,1,47,1,5,4,0,0,0,8,8,1,0,29,11,12,1752
"19918",60481,6,1,0,3,0,0,60,4,8,0,90026,0,0,0,0,0,0,1,2,37,1980,7,3,12,2011,22,45,8,0,1,2,1,0,1,34.11572778,-118.33699722,0,1,35,1,5,4,0,96,97,9,9,0,7,0,0,11,1
"19919",60482,6,1,0,4,0,0,998,6,1,1,95252,0,0,0,0,0,0,0,1,77,0,7,3,13,2010,4,15,38,0,5,2,1,1,1,37.95563889,-121.00021944,0,1,6,2,6,4,0,0,0,0,8,1,0,0,42,12,43
"19920",60482,6,1,0,4,0,0,998,6,1,1,95252,0,0,0,0,0,0,0,1,77,0,7,3,13,2010,4,15,38,0,5,2,1,1,1,37.95563889,-121.00021944,0,1,18,2,5,4,0,96,97,1,9,0,7,0,0,11,1
"19921",60484,6,1,0,31,0,0,98,0,8,0,95472,1,0,0,1,0,2005,1,3,41,3410,3,3,6,2007,12,42,8,0,1,1,1,0,1,37.97194167,-122.5258528,0,1,81,2,5,4,0,0,0,0,8,1,0,0,42,1,43
"19922",60484,6,1,0,31,0,0,98,0,8,0,95472,1,0,0,1,0,2005,1,3,41,3410,3,3,6,2007,12,42,8,0,1,1,1,0,1,37.97194167,-122.5258528,0,1,14,1,5,4,0,0,0,0,8,1,0,24,53,12,1494
"19923",60487,6,1,0,31,0,0,58,4,8,0,93244,0,0,0,2,0,2006,0,3,37,1980,2,3,14,2011,12,40,12,6,1,1,1,0,1,34.16875,-118.614475,0,1,76,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19924",60489,6,2,0,4,0,0,998,0,8,0,94044,1,0,0,2,0,2009,0,25,57,0,7,4,4,2009,8,24,52,0,4,1,1,0,1,39.3719,-120.0523,0,1,25,1,5,4,0,96,97,1,9,0,7,0,0,11,1
"19925",60489,6,2,0,4,0,0,998,0,8,0,94044,1,0,0,2,0,2009,0,25,57,0,7,4,4,2009,8,24,52,0,4,1,1,0,1,39.3719,-120.0523,0,1,66,1,5,4,0,96,97,9,9,5,0,3,17,1,198
"19926",60490,6,2,0,15,0,0,43,6,12,0,92662,0,0,0,0,0,0,0,2,37,810,4,4,14,2010,8,48,12,6,1,1,1,0,1,33.88123889,-118.215525,0,1,18,1,5,4,0,96,97,9,9,5,0,0,30,11,31
"19927",60490,6,2,0,15,0,0,43,6,12,0,92662,0,0,0,0,0,0,0,2,37,810,4,4,14,2010,8,48,12,6,1,1,1,0,1,33.88123889,-118.215525,0,1,52,1,6,4,0,0,0,9,9,1,0,1,23,12,84
"19928",60491,6,2,0,66,3,6,55,6,12,0,93247,0,0,0,1,0,2007,1,1,59,2400,2,2,21,2011,17,56,9,0,4,5,1,1,1,33.60603611,-117.84019722,0,1,40,2,5,4,0,0,0,9,9,0,7,0,0,1,1
"19929",60491,6,2,0,66,3,6,55,6,12,0,93247,0,0,0,1,0,2007,1,1,59,2400,2,2,21,2011,17,56,9,0,4,5,1,1,1,33.60603611,-117.84019722,0,1,41,1,6,4,0,96,97,9,9,0,7,0,0,20,1
"19930",60492,6,1,0,14,0,0,70,6,42,0,93463,0,0,0,0,0,0,0,7,37,1400,6,3,7,2008,23,4,12,5,1,3,1,0,1,33.902,-118.3004,0,1,36,1,5,4,0,0,0,0,8,0,7,0,0,12,1
"19931",60493,6,1,0,14,0,0,90,6,1,0,92114,0,5,0,0,1,2009,0,2,37,1440,7,3,8,2008,9,11,14,1,99,1,1,0,1,34.1205,-117.836,0,1,50,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19932",60494,6,2,0,20,0,0,43,6,12,0,93562,0,0,0,0,0,0,0,8,29,0,1,4,12,2009,18,48,12,2,1,1,1,0,1,35.7282,-118.1683,0,1,56,1,5,4,0,96,97,9,9,0,7,0,0,11,1
"19933",60495,6,1,0,80,0,0,98,6,14,0,92173,0,0,0,1,0,2005,1,1,65,3070,4,3,30,2011,17,6,8,0,1,1,1,0,1,33.93663056,-117.48710556,0,1,2,2,5,4,0,96,97,0,8,5,0,23,21,11,1402
"19934",60496,6,1,0,3,0,0,40,4,12,0,92254,0,0,0,0,0,0,1,2,73,3260,5,3,18,2010,16,40,8,0,1,1,10,0,1,32.71149167,-117.17105833,0,1,29,2,5,4,0,96,97,9,9,5,0,4,50,11,291
"19935",60497,6,2,0,30,0,0,998,6,12,0,92021,0,0,0,0,0,0,0,1,65,0,7,3,3,2007,14,27,24,0,4,1,1,0,1,33.82026389,-117.2401583,0,1,90,1,5,4,0,96,97,0,8,5,0,297,0,2,17821
"19936",60497,6,2,0,30,0,0,998,6,12,0,92021,0,0,0,0,0,0,0,1,65,0,7,3,3,2007,14,27,24,0,4,1,1,0,1,33.82026389,-117.2401583,0,1,79,2,5,4,0,0,0,0,8,1,0,12,25,1,746
"19937",60498,6,1,0,80,0,0,998,6,12,0,32578,0,0,0,0,1,2009,0,5,73,3260,5,3,31,2011,13,53,12,6,1,1,1,0,1,32.7215,-117.23188611,0,1,43,1,6,4,0,96,97,9,9,5,0,48,5,11,2886
"19938",60498,6,1,0,80,0,0,998,6,12,0,32578,0,0,0,0,1,2009,0,5,73,3260,5,3,31,2011,13,53,12,6,1,1,1,0,1,32.7215,-117.23188611,0,1,28,1,5,4,0,0,0,9,9,0,7,0,0,3,1
"19939",60498,6,1,0,80,0,0,998,6,12,0,32578,0,0,0,0,1,2009,0,5,73,3260,5,3,31,2011,13,53,12,6,1,1,1,0,1,32.7215,-117.23188611,0,1,81,2,5,4,0,0,0,0,8,1,0,3,0,11,181
"19940",60499,6,2,0,31,0,0,40,6,12,0,95247,0,0,0,0,0,0,0,3,99,0,6,3,9,2007,23,45,38,0,2,2,1,0,1,37.64691389,-121.0174556,0,1,30,1,5,4,0,0,0,1,8,1,0,0,40,12,41
"19941",60500,6,2,0,14,0,0,998,4,12,0,95212,0,0,0,0,0,0,0,7,65,2327,7,3,10,2007,4,31,12,1,1,2,1,1,1,33.58792778,-117.2359833,0,1,56,1,5,4,0,0,0,1,1,0,7,0,0,3,1
"19942",60501,6,2,0,4,0,0,999,6,12,1,94565,0,0,0,0,1,2008,0,7,107,4050,5,3,31,2011,21,46,12,6,1,3,1,0,3,36.29802222,-119.34943889,0,1,57,2,5,4,0,0,0,9,9,0,7,0,0,12,1
"19943",60502,6,1,0,4,0,0,25,4,15,0,95660,0,0,0,0,0,0,1,4,87,3450,7,3,10,2007,10,43,8,0,1,1,1,0,1,37.16094167,-122.1359194,0,1,52,1,8,4,0,96,97,9,9,5,0,258,23,13,15504
"19944",60502,6,1,0,4,0,0,25,4,15,0,95660,0,0,0,0,0,0,1,4,87,3450,7,3,10,2007,10,43,8,0,1,1,1,0,1,37.16094167,-122.1359194,0,1,81,2,5,4,0,0,0,9,9,1,0,195,40,1,11741
"19945",60502,6,1,0,4,0,0,25,4,15,0,95660,0,0,0,0,0,0,1,4,87,3450,7,3,10,2007,10,43,8,0,1,1,1,0,1,37.16094167,-122.1359194,0,1,61,1,6,4,0,0,0,9,9,0,7,0,0,12,1
"19946",60503,6,1,0,31,0,0,57,4,8,0,92595,0,0,0,0,0,0,0,1,73,3260,5,4,15,2010,17,17,39,0,5,1,1,0,1,33.16871389,-117.26238056,0,1,61,1,5,4,0,0,0,1,8,0,7,0,0,12,1
"19947",60503,6,1,0,31,0,0,57,4,8,0,92595,0,0,0,0,0,0,0,1,73,3260,5,4,15,2010,17,17,39,0,5,1,1,0,1,33.16871389,-117.26238056,0,1,32,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19948",60505,6,1,0,4,0,0,55,6,1,0,95337,0,0,0,0,0,0,1,2,19,1370,2,3,28,2011,5,15,8,0,1,2,10,0,1,36.78443889,-119.85161389,0,1,44,1,5,4,0,96,97,0,0,0,7,0,0,13,1
"19949",60506,6,1,1,4,0,0,998,2,9,1,92057,0,0,0,0,0,0,1,1,1,3993,4,3,17,2010,6,15,8,0,1,3,1,0,1,37.58161667,-122.07110278,0,1,17,1,6,4,0,96,97,9,9,1,0,31,55,13,1916
"19950",60506,6,1,1,4,0,0,998,2,9,1,92057,0,0,0,0,0,0,1,1,1,3993,4,3,17,2010,6,15,8,0,1,3,1,0,1,37.58161667,-122.07110278,0,1,49,1,5,4,0,96,97,0,8,0,7,0,0,11,1
"19951",60506,6,1,1,4,0,0,998,2,9,1,92057,0,0,0,0,0,0,1,1,1,3993,4,3,17,2010,6,15,8,0,1,3,1,0,1,37.58161667,-122.07110278,0,1,46,1,6,4,0,0,0,8,1,1,0,8,41,3,522
"19952",60507,6,2,0,4,0,0,998,6,12,0,92336,0,0,0,0,0,0,0,4,71,1305,2,3,28,2011,7,28,12,6,1,1,1,0,1,34.11395,-117.41840278,0,1,27,1,5,4,0,0,0,0,1,0,7,0,0,12,1
"19953",60507,6,2,0,4,0,0,998,6,12,0,92336,0,0,0,0,0,0,0,4,71,1305,2,3,28,2011,7,28,12,6,1,1,1,0,1,34.11395,-117.41840278,0,1,66,1,5,4,0,0,0,0,8,1,0,0,37,13,38
"19954",60508,6,2,0,4,0,0,0,6,12,1,90250,0,0,0,0,1,2006,0,1,73,0,2,3,28,2011,11,50,35,0,3,1,1,0,1,32.65933889,-116.20621111,0,1,9,1,8,4,0,0,0,0,8,1,0,1,35,12,96
"19955",60511,6,2,0,61,2,1,65,4,12,0,93111,0,0,0,0,0,0,0,3,19,0,6,4,17,2009,1,15,12,5,1,2,1,1,3,36.7368,-119.6473,0,1,47,1,5,4,0,0,0,1,8,0,7,0,0,12,1
"19956",60512,6,1,0,4,0,0,998,6,35,1,95991,0,0,0,0,0,0,0,2,7,0,7,2,20,2010,11,51,35,0,4,1,10,1,2,39.46451111,-121.79928056,0,1,52,2,5,4,0,0,0,9,9,0,7,0,0,1,1
"19957",60512,6,1,0,4,0,0,998,6,35,1,95991,0,0,0,0,0,0,0,2,7,0,7,2,20,2010,11,51,35,0,4,1,10,1,2,39.46451111,-121.79928056,0,1,62,1,5,4,0,0,0,0,8,1,0,366,58,1,22019
"19958",60513,6,1,0,2,0,0,999,6,12,1,93647,0,0,0,0,0,0,0,5,37,1980,7,1,13,2007,18,0,33,0,4,3,1,0,1,34.0013,-118.3553222,0,1,15,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19959",60515,6,1,0,16,0,0,999,6,1,1,95351,1,0,0,0,0,2006,0,1,85,2311,1,2,21,2010,2,33,42,0,3,3,1,1,1,37.38944167,-122.04778333,0,1,10,1,6,4,0,6,0,0,8,1,0,0,36,1,37
"19960",60515,6,1,0,16,0,0,999,6,1,1,95351,1,0,0,0,0,2006,0,1,85,2311,1,2,21,2010,2,33,42,0,3,3,1,1,1,37.38944167,-122.04778333,0,1,84,1,5,4,0,0,0,9,8,1,0,89,53,12,5394
"19961",60518,6,2,0,14,0,0,998,6,12,0,95662,0,0,0,0,0,0,0,6,67,0,1,2,21,2010,14,17,12,6,1,1,2,0,1,38.69933611,-121.22515,0,1,30,1,5,4,0,96,97,9,9,0,7,0,0,11,1
"19962",60518,6,2,0,14,0,0,998,6,12,0,95662,0,0,0,0,0,0,0,6,67,0,1,2,21,2010,14,17,12,6,1,1,2,0,1,38.69933611,-121.22515,0,1,40,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19963",60519,6,1,0,4,0,0,70,6,1,1,92376,0,0,0,2,2,2007,0,1,65,3070,5,3,8,2007,5,3,1,0,2,2,1,1,1,33.89370833,-117.502475,0,1,73,2,6,4,0,96,97,9,9,5,0,3,12,1,193
"19964",60520,6,2,0,52,3,21,98,6,12,0,92503,0,0,0,0,1,2005,0,2,37,0,2,2,22,2010,18,3,1,0,1,5,1,0,1,34.08670278,-117.93416667,0,1,85,1,5,4,0,96,97,9,9,5,0,0,33,3,34
"19965",60520,6,2,0,52,3,21,98,6,12,0,92503,0,0,0,0,1,2005,0,2,37,0,2,2,22,2010,18,3,1,0,1,5,1,0,1,34.08670278,-117.93416667,0,1,42,1,5,4,0,0,0,0,8,0,7,0,0,18,1
"19966",60524,6,1,0,2,0,0,98,6,12,0,92021,0,0,0,0,0,0,1,2,59,0,7,3,3,2007,12,55,8,0,1,1,1,0,1,33.60916667,-117.7323556,0,1,84,2,5,4,0,0,0,0,8,1,0,73,25,1,4406
"19967",60524,6,1,0,2,0,0,98,6,12,0,92021,0,0,0,0,0,0,1,2,59,0,7,3,3,2007,12,55,8,0,1,1,1,0,1,33.60916667,-117.7323556,0,1,22,1,5,4,0,96,97,9,9,0,7,0,0,11,1
"19968",60526,6,1,0,63,3,2,53,6,24,0,95355,0,0,0,0,1,2005,0,5,99,2200,7,4,2,2011,12,40,1,0,3,1,1,0,1,37.68038889,-121.05026944,0,1,71,2,5,4,0,0,0,8,8,1,0,0,30,12,31
"19969",60527,6,2,0,4,0,0,998,6,12,0,95608,0,0,0,0,0,0,0,3,89,3604,3,2,26,2008,19,57,5,0,99,2,1,1,1,40.6898,-122.4072,0,1,64,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19970",60528,6,1,0,20,0,0,45,2,8,0,95205,0,0,0,0,0,0,0,3,73,560,2,1,22,2007,15,42,12,4,1,1,1,0,1,33.12606389,-117.3309528,0,1,29,2,5,4,0,96,97,9,9,0,7,0,0,11,1
"19971",60528,6,1,0,20,0,0,45,2,8,0,95205,0,0,0,0,0,0,0,3,73,560,2,1,22,2007,15,42,12,4,1,1,1,0,1,33.12606389,-117.3309528,0,1,39,1,5,4,0,0,0,8,1,1,0,0,24,12,25
"19972",60529,6,1,0,4,0,0,999,6,42,0,92504,0,0,0,0,2,2009,0,4,19,0,6,3,7,2008,16,40,1,0,5,1,1,0,1,36.5884,-120.1919,0,1,21,1,5,4,0,0,0,9,9,1,0,0,34,1,35
"19973",60531,6,1,1,20,0,0,65,6,12,1,91776,0,1,1,0,2,2007,1,1,37,2870,4,4,14,2010,19,41,8,0,1,3,1,0,1,34.09625278,-117.74857222,0,1,81,1,5,4,0,96,97,1,8,5,0,1,30,1,91
"19974",60531,6,1,1,20,0,0,65,6,12,1,91776,0,1,1,0,2,2007,1,1,37,2870,4,4,14,2010,19,41,8,0,1,3,1,0,1,34.09625278,-117.74857222,0,1,78,2,5,4,0,0,0,9,9,0,7,0,0,12,1
"19975",60532,6,1,0,31,0,0,38,4,12,0,92371,0,0,0,0,0,0,0,3,71,1305,5,4,16,2009,16,33,12,5,1,1,1,0,1,34.1642,-117.4797,0,1,21,1,5,4,0,96,97,1,8,0,7,0,0,11,1
"19976",60532,6,1,0,31,0,0,38,4,12,0,92371,0,0,0,0,0,0,0,3,71,1305,5,4,16,2009,16,33,12,5,1,1,1,0,1,34.1642,-117.4797,0,1,58,1,5,4,0,96,97,9,9,5,0,0,43,11,44
"19977",60532,6,1,0,31,0,0,38,4,12,0,92371,0,0,0,0,0,0,0,3,71,1305,5,4,16,2009,16,33,12,5,1,1,1,0,1,34.1642,-117.4797,0,1,41,1,5,4,0,0,0,9,9,1,0,3,6,12,187
"19978",60534,6,1,0,4,0,0,998,0,8,0,93274,0,0,0,0,0,0,0,1,29,3020,5,4,15,2010,14,10,14,0,7,1,1,0,1,35.62838056,-117.67026111,0,1,30,2,6,4,0,0,0,0,8,1,0,4,55,15,296
"19979",60534,6,1,0,4,0,0,998,0,8,0,93274,0,0,0,0,0,0,0,1,29,3020,5,4,15,2010,14,10,14,0,7,1,1,0,1,35.62838056,-117.67026111,0,1,2,2,5,4,0,96,97,8,8,5,0,0,48,25,49
"19980",60534,6,1,0,4,0,0,998,0,8,0,93274,0,0,0,0,0,0,0,1,29,3020,5,4,15,2010,14,10,14,0,7,1,1,0,1,35.62838056,-117.67026111,0,2,29,1,6,4,0,0,0,0,8,0,7,0,0,15,1
"19981",60535,6,2,0,31,0,0,998,4,12,0,95252,0,0,0,0,0,0,0,1,31,0,7,4,18,2009,2,35,1,0,5,2,1,0,1,36.3596,-119.7809,0,1,57,1,5,4,0,0,0,9,9,1,0,0,35,12,36
"19982",60536,6,1,0,66,3,6,998,6,30,0,91401,0,0,0,0,0,0,2,3,59,80,7,4,18,2009,3,8,14,1,2,3,1,1,1,33.8165,-117.9169,0,1,72,1,6,4,0,0,0,0,8,1,0,3,57,2,238
"19983",60536,6,1,0,66,3,6,998,6,30,0,91401,0,0,0,0,0,0,2,3,59,80,7,4,18,2009,3,8,14,1,2,3,1,1,1,33.8165,-117.9169,0,1,23,1,5,4,0,0,0,9,9,0,7,0,0,15,1
"19984",60537,6,1,0,31,0,0,65,6,1,0,97267,0,0,0,0,0,0,0,2,37,1015,6,4,1,2011,8,10,1,0,1,1,1,0,1,34.01995,-117.81518056,0,1,40,1,6,4,0,0,0,1,8,1,0,536,13,12,32174
"19985",60537,6,1,0,31,0,0,65,6,1,0,97267,0,0,0,0,0,0,0,2,37,1015,6,4,1,2011,8,10,1,0,1,1,1,0,1,34.01995,-117.81518056,0,1,14,2,5,4,0,0,0,9,9,0,7,0,0,12,1
"19986",60538,6,1,0,80,0,0,70,6,12,0,90404,0,0,0,1,0,2010,0,2,37,1980,6,4,1,2011,9,25,12,1,1,1,1,0,1,34.22758056,-118.39068889,0,1,13,1,6,4,0,0,0,0,8,1,0,0,36,2,37
"19987",60539,6,2,0,66,3,6,35,2,12,0,66203,0,0,0,2,1,2009,0,2,65,3851,5,1,18,2007,16,1,12,2,1,1,1,1,1,33.51164722,-117.1428389,0,1,69,2,5,4,0,0,0,0,8,0,7,0,0,10,1
"19988",60539,6,2,0,66,3,6,35,2,12,0,66203,0,0,0,2,1,2009,0,2,65,3851,5,1,18,2007,16,1,12,2,1,1,1,1,1,33.51164722,-117.1428389,0,1,79,2,5,4,0,96,97,0,8,5,0,114,52,1,6893
"19989",60540,6,1,0,2,0,0,99,6,52,0,95453,0,0,0,0,0,0,0,4,107,0,6,4,1,2011,18,4,12,7,1,1,1,0,2,36.05119722,-119.30386389,0,1,12,2,5,4,0,0,0,0,8,1,0,1,6,12,67
"19990",60541,6,1,3,15,0,0,70,6,30,1,92201,99,99,99,99,99,9999,0,1,107,0,6,4,1,2011,21,48,43,0,4,2,1,1,1,35.96431944,-119.23271944,0,1,33,1,5,4,0,0,0,1,8,1,0,189,38,12,11379
"19991",60542,6,1,0,3,0,0,999,6,12,1,93203,0,1,0,1,3,2010,1,2,37,1980,4,3,12,2008,15,20,8,0,1,1,1,0,1,34.001,-118.2478,0,1,68,1,5,4,0,0,0,0,8,1,0,7,19,12,440
"19992",60542,6,1,0,3,0,0,999,6,12,1,93203,0,1,0,1,3,2010,1,2,37,1980,4,3,12,2008,15,20,8,0,1,1,1,0,1,34.001,-118.2478,0,1,69,1,5,4,0,0,0,0,8,0,7,0,0,1,1
"19993",60544,6,1,0,4,0,0,999,6,1,0,93280,0,0,0,0,0,0,1,2,75,3290,3,3,10,2009,10,4,8,0,1,1,1,0,1,37.7907,-122.4123,0,1,20,2,5,4,0,0,0,0,8,1,0,3,51,1,232
"19994",60544,6,1,0,4,0,0,999,6,1,0,93280,0,0,0,0,0,0,1,2,75,3290,3,3,10,2009,10,4,8,0,1,1,1,0,1,37.7907,-122.4123,0,1,21,1,5,4,0,96,97,1,8,0,7,0,0,11,1
"19995",60544,6,1,0,4,0,0,999,6,1,0,93280,0,0,0,0,0,0,1,2,75,3290,3,3,10,2009,10,4,8,0,1,1,1,0,1,37.7907,-122.4123,0,1,47,1,6,4,0,0,0,9,9,1,0,629,38,12,37779
