"","ST_CASE","STATE","VEH_NO.x","HIT_RUN","BODY_TYP","GVWR","V_CONFIG","TRAV_SP","DEFORMED","M_HARM","DR_DRINK","DR_ZIP","PREV_ACC","PREV_SUS","PREV_DWI","PREV_SPD","PREV_OTH","LAST_YR","PEDS","PERSONS","COUNTY","CITY","DAY_WEEK","MONTH","DAY","YEAR","HOUR","MINUTE","HARM_EV","MAN_COLL","REL_ROAD","LGT_COND","WEATHER","DRUNK_DR","FATALS","LATITUDE","LONGITUD","VEH_NO.y","PER_NO","AGE","SEX","PER_TYP","INJ_SEV","SEAT_POS","REST_USE","AIR_BAG","DRINKING","DRUGS","HOSPITAL","DOA","LAG_HRS","LAG_MINS","LOCATION","ttd_mins"
"19362",560006,56,1,2,20,0,0,99,4,8,0,82901,0,0,0,0,0,0,1,3,37,730,6,1,17,2003,17,58,8,0,1,3,1,0,1,41.58304722,-109.2681611,0,1,25,1,5,4,0,0,0,0,8,0,7,0,0,18,1
"19363",560006,56,1,2,20,0,0,99,4,8,0,82901,0,0,0,0,0,0,1,3,37,730,6,1,17,2003,17,58,8,0,1,3,1,0,1,41.58304722,-109.2681611,0,1,32,1,5,4,0,0,0,9,8,1,0,24,10,11,1451
"19364",560010,56,1,0,31,0,0,60,6,1,1,82604,0,1,0,1,0,2003,0,5,13,0,1,1,22,2006,18,15,12,1,1,2,4,4,2,43.714975,-110.0055139,0,1,34,1,5,4,0,0,0,0,8,0,7,0,0,11,1
"19365",560011,56,1,0,14,0,0,99,6,12,0,82935,0,0,0,1,0,2001,0,3,37,340,3,3,12,2002,18,45,12,1,1,1,1,0,1,41.59586389,-109.95105,0,1,58,1,5,4,0,0,0,0,8,0,7,0,5,99,6
"19366",560013,56,1,0,4,0,0,60,6,8,0,82501,0,0,0,0,0,0,0,1,1,470,5,2,9,2006,16,38,31,0,4,1,1,1,1,41.30698056,-105.6132222,0,1,36,1,5,4,0,0,0,1,8,0,7,0,0,11,1
"19367",560019,56,1,2,4,0,0,99,0,8,0,82001,0,0,0,0,0,0,1,2,13,0,7,3,30,2002,19,50,8,0,1,2,1,1,1,42.48924167,-107.7769944,0,1,31,1,5,4,0,0,0,0,8,1,0,2,50,11,171
"19368",560019,56,1,2,4,0,0,99,0,8,0,82001,0,0,0,0,0,0,1,2,13,0,7,3,30,2002,19,50,8,0,1,2,1,1,1,42.48924167,-107.7769944,0,1,48,1,5,4,0,0,0,0,8,0,7,0,0,15,1
"19369",560020,56,1,0,73,0,0,45,6,1,1,82801,0,1,1,0,0,2004,0,3,21,0,2,3,15,2004,19,45,1,0,3,2,1,2,1,41.15715278,-104.4794139,0,1,25,1,5,4,0,0,0,0,8,0,7,0,0,18,1
"19370",560028,56,11,0,30,0,0,99,6,12,0,83210,0,0,0,0,0,0,0,1,41,0,4,4,16,2003,12,15,1,0,4,1,1,0,1,41.19467222,-110.3743472,0,1,57,1,5,4,0,0,0,0,0,0,7,0,0,11,1
"19371",560037,56,2,0,14,0,0,65,6,12,1,82524,0,0,0,1,0,2005,0,3,13,0,7,4,9,2005,5,50,12,2,1,2,1,2,1,42.94243889,-108.7969389,0,1,2,2,5,4,0,0,0,0,8,0,7,0,20,15,21
"19372",560042,56,1,0,4,0,0,75,6,13,0,49546,0,0,0,0,0,0,1,4,13,0,5,4,27,2006,20,38,8,0,1,5,1,1,1,42.98284444,-108.4895806,0,1,27,1,5,4,0,0,0,9,8,0,7,0,0,11,1
"19373",560057,56,1,0,80,0,0,45,6,17,1,83002,0,0,0,0,0,0,2,3,13,0,7,6,21,2003,21,42,8,0,1,2,1,1,1,43.09840833,-108.7551278,0,1,35,2,5,4,0,0,0,1,8,0,7,0,8,12,9
"19374",560058,56,2,0,4,0,0,5,6,12,0,83340,0,0,0,0,1,2004,1,2,25,90,6,6,21,2002,12,57,9,0,1,1,1,1,1,42.80121667,-106.33025,0,1,59,1,6,4,0,6,0,0,8,0,7,0,0,2,1
"19375",560063,56,1,0,30,0,0,75,6,1,0,82834,0,0,0,0,0,0,0,6,25,0,3,6,14,2005,19,45,12,2,1,1,1,2,2,43.14036389,-107.4599083,0,1,29,1,5,4,0,0,0,1,8,0,7,0,8,12,9
"19376",560066,56,1,0,4,0,0,55,6,8,0,82604,0,0,0,0,0,0,0,1,3,0,4,6,15,2005,7,50,11,0,1,1,1,0,1,44.85338056,-108.2288639,0,1,23,1,5,4,0,0,0,1,8,0,7,0,0,12,1
"19377",560077,56,3,0,2,0,0,65,6,12,0,97524,0,9,0,0,2,2004,0,3,5,0,2,7,17,2006,17,0,12,8,1,1,1,0,1,44.10293611,-105.7117111,0,1,54,2,6,4,0,6,0,0,8,1,0,154,25,15,9266
"19378",560090,56,12,0,66,3,7,99,6,11,0,57106,0,0,0,0,2,2003,1,3,33,750,7,8,23,2003,21,40,8,0,4,2,1,0,1,44.77660556,-106.9465278,0,1,43,2,5,4,0,0,0,0,8,1,0,3,50,18,231
"19379",560100,56,1,0,31,0,0,99,6,1,1,82221,1,0,0,2,0,2001,1,3,41,0,5,8,25,2005,10,50,8,0,1,1,1,0,1,41.19416111,-110.8960611,0,1,17,2,5,4,0,0,0,0,8,1,0,0,42,13,43
"19380",560101,56,1,0,20,0,0,70,6,8,0,69361,0,0,0,0,0,0,2,8,21,0,1,8,28,2005,20,17,8,0,1,2,1,0,2,41.39436389,-104.4861167,0,2,48,1,5,4,0,0,0,0,8,0,7,0,1,13,2
"19381",560101,56,1,0,20,0,0,70,6,8,0,69361,0,0,0,0,0,0,2,8,21,0,1,8,28,2005,20,17,8,0,1,2,1,0,2,41.39436389,-104.4861167,0,1,40,1,5,4,0,0,0,0,8,0,7,0,1,13,2
"19382",560103,56,1,0,20,0,0,75,6,1,0,82934,0,0,0,0,0,0,0,3,21,0,2,9,15,2003,18,5,12,5,1,1,1,0,1,41.23967778,-104.827525,0,1,54,1,6,4,0,0,0,0,8,1,0,264,43,13,15884
"19383",560113,56,2,0,31,0,0,50,6,12,0,82718,0,0,0,0,0,0,0,1,3,0,7,10,30,2004,3,30,1,0,4,2,1,1,1,44.88691111,-108.5662861,0,2,47,1,5,4,0,0,0,0,0,0,7,0,0,5,1
"19384",560113,56,2,0,31,0,0,50,6,12,0,82718,0,0,0,0,0,0,0,1,3,0,7,10,30,2004,3,30,1,0,4,2,1,1,1,44.88691111,-108.5662861,0,1,49,1,5,4,0,0,0,0,0,0,7,0,0,15,1
"19385",560115,56,1,0,14,0,0,65,6,1,0,82801,2,0,0,0,1,2001,0,1,41,0,1,9,25,2005,2,25,24,0,3,2,1,1,1,41.27047778,-110.8268444,0,1,13,2,6,4,0,0,0,0,8,1,0,48,5,2,2886
"19386",560116,56,2,0,80,0,0,68,6,12,1,83012,2,0,1,2,0,2005,1,2,25,90,6,10,4,2002,15,22,8,0,1,1,1,0,1,42.85690278,-106.3219861,0,1,12,1,5,4,0,0,0,0,8,0,7,0,0,12,1
"19387",560120,56,1,0,31,0,0,99,6,7,1,82435,0,0,0,2,0,2005,0,1,25,0,3,10,15,2002,5,15,1,0,4,2,1,0,1,42.61000556,-106.6419,0,1,22,2,5,4,0,0,0,1,8,0,7,0,0,11,1
"19388",60001,6,1,2,4,0,0,98,2,8,1,95677,1,0,0,0,0,2004,0,3,111,0,1,1,1,2006,13,55,12,5,1,1,2,0,1,34.40833889,-118.7751083,0,1,18,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19389",60002,6,1,0,4,0,0,55,6,42,0,95476,1,0,0,0,0,2001,0,1,33,0,2,1,3,2005,12,40,33,0,2,1,1,0,1,39.15704722,-122.9905111,0,1,15,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19390",60003,6,1,0,4,0,0,99,6,12,0,94805,0,0,0,0,0,0,0,4,113,0,5,1,1,2004,1,40,13,2,1,3,2,1,1,38.77673889,-121.8607194,0,1,77,2,5,4,0,0,0,0,0,1,0,1,52,12,113
"19391",60006,6,1,2,15,0,0,99,9,8,0,99999,99,99,99,99,99,9999,1,3,93,4266,7,1,12,2002,9,15,14,0,2,1,1,0,1,41.70230278,-122.6424556,0,1,51,1,5,4,0,0,0,9,9,1,0,0,33,4,34
"19392",60006,6,1,2,15,0,0,99,9,8,0,99999,99,99,99,99,99,9999,1,3,93,4266,7,1,12,2002,9,15,14,0,2,1,1,0,1,41.70230278,-122.6424556,0,1,32,1,5,4,0,0,0,9,9,0,7,0,0,15,1
"19393",60008,6,1,0,20,0,0,55,0,8,0,95991,2,0,0,0,0,2003,0,3,67,0,7,1,12,2002,15,35,12,5,10,1,1,0,1,38.53911389,-121.2429056,0,1,21,1,5,4,0,0,0,1,8,0,7,0,0,12,1
"19394",60009,6,1,0,80,0,0,98,6,12,0,92019,0,0,0,0,0,0,0,3,59,3351,4,1,4,2006,20,45,12,1,4,2,1,1,1,33.713225,-117.7863028,0,1,81,2,5,4,0,0,0,0,8,1,0,1,49,1,110
"19395",60009,6,1,0,80,0,0,98,6,12,0,92019,0,0,0,0,0,0,0,3,59,3351,4,1,4,2006,20,45,12,1,4,2,1,1,1,33.713225,-117.7863028,0,1,75,2,5,4,0,0,0,9,9,0,7,0,0,2,1
"19396",60010,6,2,0,14,0,0,63,6,12,0,92530,0,0,0,0,0,0,0,3,65,1801,4,1,4,2006,21,55,12,1,1,3,1,1,1,33.65800278,-117.2948722,0,1,61,1,5,4,0,0,0,0,8,0,7,0,0,12,1
"19397",60011,6,2,0,21,0,0,0,4,12,0,92506,0,0,0,0,0,0,0,2,37,1980,4,1,1,2003,22,55,12,7,1,1,1,0,1,34.04948333,-118.258375,0,1,34,1,5,4,0,0,0,1,9,1,0,57,36,12,3457
"19398",60012,6,2,0,5,0,0,25,6,12,0,92111,1,0,0,0,0,2000,0,1,37,1980,2,1,3,2005,0,50,33,0,4,3,2,1,1,34.15440833,-118.3827778,0,1,35,1,5,4,0,0,0,9,9,0,7,0,0,2,1
"19399",60013,6,1,0,2,0,0,98,6,1,0,95531,0,0,0,0,0,0,1,2,13,2770,2,1,5,2004,17,56,8,0,1,3,1,0,1,38.00471111,-122.3050833,0,1,76,2,5,4,0,0,0,9,9,1,0,4,4,1,245
"19400",60014,6,2,0,31,0,0,99,4,12,0,92503,0,0,0,0,3,2000,0,2,89,0,6,1,3,2003,21,37,36,0,4,2,1,2,1,40.75101389,-122.0426972,0,1,64,1,5,4,0,0,0,9,9,1,0,0,30,12,31
"19401",60016,6,1,0,4,0,0,98,6,1,1,90064,0,1,1,0,0,2001,1,2,37,3686,6,1,3,2003,18,48,8,0,1,3,1,0,1,34.05183611,-118.0628417,0,1,50,2,5,4,0,0,0,9,9,0,7,0,0,12,1
"19402",60016,6,1,0,4,0,0,98,6,1,1,90064,0,1,1,0,0,2001,1,2,37,3686,6,1,3,2003,18,48,8,0,1,3,1,0,1,34.05183611,-118.0628417,0,1,31,1,5,4,0,0,0,9,8,0,7,0,0,12,1
"19403",60016,6,1,0,4,0,0,98,6,1,1,90064,0,1,1,0,0,2001,1,2,37,3686,6,1,3,2003,18,48,8,0,1,3,1,0,1,34.05183611,-118.0628417,0,1,74,1,5,4,0,0,0,9,9,0,7,0,0,18,1
"19404",60017,6,1,0,4,0,0,98,6,12,1,92154,0,0,0,0,0,0,0,1,19,0,4,1,9,2002,9,55,38,0,4,1,1,0,1,36.98350833,-119.6493472,0,1,29,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19405",60017,6,1,0,4,0,0,98,6,12,1,92154,0,0,0,0,0,0,0,1,19,0,4,1,9,2002,9,55,38,0,4,1,1,0,1,36.98350833,-119.6493472,0,1,44,1,5,4,0,0,0,9,9,1,0,27,47,12,1668
"19406",60018,6,1,0,4,0,0,98,6,12,1,90045,0,0,0,0,1,2002,0,7,9,0,5,1,10,2002,9,20,5,0,1,1,1,0,1,38.18205833,-120.8270944,0,2,22,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19407",60018,6,1,0,4,0,0,98,6,12,1,90045,0,0,0,0,1,2002,0,7,9,0,5,1,10,2002,9,20,5,0,1,1,1,0,1,38.18205833,-120.8270944,0,1,24,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19408",60020,6,1,0,30,0,0,99,6,1,1,92231,0,0,0,0,0,0,0,1,37,1980,7,1,1,2005,4,15,20,0,8,3,1,0,1,34.03486389,-118.2678194,0,1,61,2,5,4,0,0,0,9,9,0,7,0,0,1,1
"19409",60021,6,1,0,80,0,0,70,4,12,0,92301,0,1,0,0,0,2003,1,2,37,2870,6,1,2,2004,6,35,8,0,1,4,1,0,1,34.05333611,-117.7500611,0,1,54,1,5,4,0,0,0,9,9,1,0,0,52,1,53
"19410",60022,6,1,0,4,0,0,63,6,42,0,95403,0,0,0,0,0,0,0,2,9,0,6,1,2,2004,14,12,42,0,4,1,1,0,2,38.24108611,-120.515875,0,1,52,1,5,4,0,0,0,9,9,0,7,0,0,1,1
"19411",60022,6,1,0,4,0,0,63,6,42,0,95403,0,0,0,0,0,0,0,2,9,0,6,1,2,2004,14,12,42,0,4,1,1,0,2,38.24108611,-120.515875,0,1,72,2,5,4,0,0,0,9,9,0,7,0,0,12,1
"19412",60023,6,1,0,4,0,0,98,4,8,0,93722,0,0,0,0,0,0,1,4,37,2870,1,1,2,2005,22,0,8,0,1,3,1,0,1,34.07280278,-117.7774444,0,1,13,1,8,4,0,0,0,0,8,1,0,4,24,3,265
"19413",60023,6,1,0,4,0,0,98,4,8,0,93722,0,0,0,0,0,0,1,4,37,2870,1,1,2,2005,22,0,8,0,1,3,1,0,1,34.07280278,-117.7774444,0,1,45,1,5,4,0,0,0,8,8,1,0,0,32,12,33
"19414",60023,6,1,0,4,0,0,98,4,8,0,93722,0,0,0,0,0,0,1,4,37,2870,1,1,2,2005,22,0,8,0,1,3,1,0,1,34.07280278,-117.7774444,0,1,80,2,5,4,0,0,0,9,9,0,7,0,0,1,1
"19415",60024,6,4,0,14,0,0,0,6,12,0,90048,0,0,0,0,0,0,0,4,29,0,1,1,8,2006,2,35,12,2,1,2,1,0,1,35.00745556,-118.9517472,0,1,25,1,5,4,0,0,0,1,8,0,7,0,0,12,1
"19416",60025,6,2,0,20,0,0,98,6,12,0,55014,0,0,0,0,0,0,0,1,53,0,7,1,3,2004,2,20,30,0,4,2,1,0,1,36.2982,-121.2127667,0,1,65,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19417",60025,6,2,0,20,0,0,98,6,12,0,55014,0,0,0,0,0,0,0,1,53,0,7,1,3,2004,2,20,30,0,4,2,1,0,1,36.2982,-121.2127667,0,1,5,2,5,4,0,0,0,0,8,1,0,27,2,1,1623
"19418",60025,6,2,0,20,0,0,98,6,12,0,55014,0,0,0,0,0,0,0,1,53,0,7,1,3,2004,2,20,30,0,4,2,1,0,1,36.2982,-121.2127667,0,1,54,1,5,4,0,0,0,8,8,0,7,0,0,11,1
"19419",60027,6,1,0,19,0,0,25,6,1,1,93907,0,0,0,0,0,0,0,3,73,710,6,1,7,2005,11,10,41,0,2,1,2,0,2,32.59364722,-117.0364806,0,1,38,1,5,4,0,0,0,9,9,0,7,0,0,15,1
"19420",60027,6,1,0,19,0,0,25,6,1,1,93907,0,0,0,0,0,0,0,3,73,710,6,1,7,2005,11,10,41,0,2,1,2,0,2,32.59364722,-117.0364806,0,1,15,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19421",60028,6,1,0,4,0,0,99,6,13,0,93065,0,0,0,0,0,0,0,2,95,4020,6,1,3,2003,15,0,12,2,1,1,1,0,1,38.08664444,-122.2421694,0,1,33,1,5,4,0,0,0,9,9,0,7,0,0,2,1
"19422",60029,6,1,0,14,0,0,98,6,12,1,93535,0,2,0,0,0,2001,0,2,37,1980,4,1,4,2006,12,35,14,1,2,1,1,0,1,33.78187222,-118.2305778,0,1,57,1,5,4,0,0,0,9,9,1,0,26,51,11,1612
"19423",60031,6,1,0,4,0,0,99,6,18,0,91913,0,0,0,0,2,2004,0,4,73,3260,3,1,11,2005,4,26,18,0,1,2,2,0,1,32.7406,-117.15655,0,1,54,2,5,4,0,0,0,9,9,1,0,0,27,1,28
"19424",60032,6,1,0,20,0,0,98,2,8,0,91384,1,0,0,0,0,2000,1,3,37,1980,7,1,4,2003,18,55,8,0,1,3,1,1,1,34.20279722,-118.4836694,0,1,26,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19425",60032,6,1,0,20,0,0,98,2,8,0,91384,1,0,0,0,0,2000,1,3,37,1980,7,1,4,2003,18,55,8,0,1,3,1,1,1,34.20279722,-118.4836694,0,1,38,1,5,4,0,0,0,9,9,0,7,0,0,11,1
"19426",60033,6,1,0,4,0,0,85,6,29,0,91326,1,0,0,0,0,2002,0,5,37,1980,1,1,5,2003,0,45,30,0,4,3,1,0,1,34.27907778,-118.5261972,0,1,57,2,5,4,0,0,0,0,8,0,7,0,0,12,1
"19427",60034,6,2,0,20,0,0,98,6,12,0,92065,0,0,0,0,1,2004,1,2,67,0,6,1,14,2005,17,55,8,0,1,2,1,0,1,38.61804167,-121.4052806,0,1,30,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19428",60034,6,2,0,20,0,0,98,6,12,0,92065,0,0,0,0,1,2004,1,2,67,0,6,1,14,2005,17,55,8,0,1,2,1,0,1,38.61804167,-121.4052806,0,1,56,2,5,4,0,0,0,0,8,1,0,13,15,12,796
"19429",60035,6,1,0,20,0,0,38,2,8,0,92336,1,0,0,0,0,2005,1,2,73,2510,2,1,14,2002,18,17,9,0,1,3,1,1,1,33.17760556,-117.364175,0,1,40,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19430",60035,6,1,0,20,0,0,38,2,8,0,92336,1,0,0,0,0,2005,1,2,73,2510,2,1,14,2002,18,17,9,0,1,3,1,1,1,33.17760556,-117.364175,0,1,81,2,5,4,0,0,0,9,9,1,0,8,20,11,501
"19431",60035,6,1,0,20,0,0,38,2,8,0,92336,1,0,0,0,0,2005,1,2,73,2510,2,1,14,2002,18,17,9,0,1,3,1,1,1,33.17760556,-117.364175,0,1,74,1,5,4,0,0,0,9,9,1,0,0,33,12,34
"19432",60035,6,1,0,20,0,0,38,2,8,0,92336,1,0,0,0,0,2005,1,2,73,2510,2,1,14,2002,18,17,9,0,1,3,1,1,1,33.17760556,-117.364175,0,1,54,1,6,4,0,0,0,1,8,1,0,1,34,12,95
"19433",60036,6,1,0,83,0,0,65,4,14,0,90222,0,0,0,0,0,0,0,1,37,120,6,1,25,2002,13,12,33,0,4,1,1,0,1,34.14198333,-118.0578333,0,1,2,2,5,4,0,0,0,0,8,0,7,0,0,12,1
"19434",60036,6,1,0,83,0,0,65,4,14,0,90222,0,0,0,0,0,0,0,1,37,120,6,1,25,2002,13,12,33,0,4,1,1,0,1,34.14198333,-118.0578333,0,1,48,1,5,4,0,0,0,8,8,1,0,39,0,1,2341
"19435",60037,6,2,0,4,0,0,98,6,12,0,92252,0,5,2,0,0,2003,0,4,71,1605,1,1,8,2006,8,52,12,5,1,1,1,0,1,34.10986667,-117.1608,0,1,66,1,5,4,0,0,0,9,9,0,7,0,0,15,1
"19436",60038,6,1,0,14,0,0,99,6,34,0,95682,1,6,1,0,1,2002,1,2,71,2550,3,1,6,2004,5,40,8,0,1,2,1,0,1,34.05793056,-117.6413528,0,1,58,2,5,4,0,0,0,8,8,1,0,5,31,1,332
"19437",60040,6,2,0,3,0,0,0,6,12,0,92104,0,0,0,0,0,0,0,2,73,3260,4,1,5,2005,22,34,12,1,1,2,1,0,1,32.76058611,-117.1268778,0,1,32,1,6,4,0,0,0,1,8,1,0,0,39,11,40
"19438",60040,6,2,0,3,0,0,0,6,12,0,92104,0,0,0,0,0,0,0,2,73,3260,4,1,5,2005,22,34,12,1,1,2,1,0,1,32.76058611,-117.1268778,0,1,47,2,5,4,0,0,0,9,9,1,0,0,46,12,47
"19439",60041,6,3,0,30,0,0,45,6,12,0,95307,0,1,0,0,0,2004,0,1,37,1970,5,1,8,2004,4,55,24,0,4,3,1,0,1,33.876875,-118.1877722,0,1,26,1,5,4,0,0,0,1,1,0,7,0,0,12,1
"19440",60043,6,1,0,4,0,0,65,6,12,0,92506,0,0,0,0,1,2001,0,3,65,3070,1,1,5,2003,22,10,13,99,1,3,1,0,1,33.89693333,-117.4869083,0,1,73,2,5,4,0,0,0,9,9,1,0,2,30,1,151
"19441",60044,6,1,0,4,0,0,99,6,12,0,93563,0,0,0,0,0,0,0,2,19,0,2,1,6,2003,18,30,12,5,1,3,1,1,1,36.82270278,-119.8377194,0,1,73,2,5,4,0,0,0,0,8,1,0,2,20,12,141
"19442",60045,6,2,0,15,0,0,40,6,12,0,92067,0,0,0,1,0,2004,0,4,73,3260,5,1,17,2002,19,20,33,0,3,3,1,1,1,32.75906944,-117.2045667,0,1,31,2,5,4,0,0,0,9,9,0,7,0,0,1,1
"19443",60045,6,2,0,15,0,0,40,6,12,0,92067,0,0,0,1,0,2004,0,4,73,3260,5,1,17,2002,19,20,33,0,3,3,1,1,1,32.75906944,-117.2045667,0,1,52,2,5,4,0,0,0,9,9,1,0,1,7,1,68
"19444",60046,6,1,0,31,0,0,40,2,8,0,95661,0,0,0,0,1,2003,0,2,1,2480,3,1,10,2006,15,0,12,5,1,1,1,0,1,37.79630833,-122.18195,0,1,40,1,5,4,0,0,0,1,8,0,7,0,0,1,1
"19445",60046,6,1,0,31,0,0,40,2,8,0,95661,0,0,0,0,1,2003,0,2,1,2480,3,1,10,2006,15,0,12,5,1,1,1,0,1,37.79630833,-122.18195,0,1,85,1,5,4,0,0,0,0,8,1,0,1,27,1,88
"19446",60047,6,3,0,31,0,0,33,4,12,0,90022,0,0,0,0,1,2004,0,3,37,0,3,1,10,2006,17,55,12,2,1,2,1,0,1,34.04903333,-118.5803278,0,1,45,1,5,4,0,0,0,0,8,1,0,5,28,12,329
"19447",60047,6,3,0,31,0,0,33,4,12,0,90022,0,0,0,0,1,2004,0,3,37,0,3,1,10,2006,17,55,12,2,1,2,1,0,1,34.04903333,-118.5803278,0,1,9,1,5,4,0,0,0,0,8,1,0,26,45,12,1606
"19448",60047,6,3,0,31,0,0,33,4,12,0,90022,0,0,0,0,1,2004,0,3,37,0,3,1,10,2006,17,55,12,2,1,2,1,0,1,34.04903333,-118.5803278,0,1,49,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19449",60048,6,1,0,14,0,0,98,6,12,1,90002,0,0,0,0,0,0,34,36,37,480,2,1,6,2003,9,30,10,0,1,1,1,1,2,34.19803889,-118.3379028,0,1,71,1,5,4,0,0,0,9,9,1,0,2,4,15,125
"19450",60050,6,1,0,2,0,0,60,6,1,0,93930,0,0,0,0,0,0,1,2,67,0,6,1,6,2006,20,25,8,0,1,3,1,1,1,38.56008611,-121.38015,0,1,10,1,5,4,0,0,0,9,9,1,0,0,13,2,14
"19451",60050,6,1,0,2,0,0,60,6,1,0,93930,0,0,0,0,0,0,1,2,67,0,6,1,6,2006,20,25,8,0,1,3,1,1,1,38.56008611,-121.38015,0,1,52,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"19452",60051,6,1,0,2,0,0,98,6,8,0,94606,0,2,1,0,0,2003,1,2,1,2480,7,1,8,2005,23,45,8,0,1,3,1,0,1,37.85198611,-122.2602667,0,1,73,1,5,4,0,0,0,0,9,1,0,63,10,10,3791
"19453",60054,6,1,0,15,0,0,15,2,43,0,95309,0,0,0,0,0,0,2,3,59,2560,4,1,12,2005,17,24,8,0,1,5,1,0,1,33.82165556,-117.8511861,0,1,56,2,5,4,0,0,0,8,8,1,0,0,54,1,55
"19454",60054,6,1,0,15,0,0,15,2,43,0,95309,0,0,0,0,0,0,2,3,59,2560,4,1,12,2005,17,24,8,0,1,5,1,0,1,33.82165556,-117.8511861,0,1,9,1,5,4,0,0,0,0,8,1,0,0,46,12,47
"19455",60055,6,1,0,21,0,0,43,6,42,0,99999,0,0,0,0,0,0,0,4,61,0,5,1,17,2002,7,12,43,0,2,1,4,0,1,39.30327778,-120.6559111,0,1,39,2,5,4,0,0,0,9,9,0,7,0,0,12,1
"19456",60056,6,1,2,78,9,99,99,2,8,0,91762,0,0,0,0,0,0,0,2,47,0,5,1,17,2002,23,15,1,0,4,2,1,0,1,37.41318889,-120.7570167,0,1,50,1,5,4,0,0,0,9,9,0,7,0,0,1,1
"19457",60058,6,1,0,3,0,0,99,6,12,1,95691,1,0,0,1,1,2005,1,2,37,1980,6,1,21,2005,18,0,8,0,1,3,1,1,1,33.97563333,-118.2739444,0,1,76,1,5,4,0,0,0,9,9,1,0,0,37,11,38
"19458",60058,6,1,0,3,0,0,99,6,12,1,95691,1,0,0,1,1,2005,1,2,37,1980,6,1,21,2005,18,0,8,0,1,3,1,1,1,33.97563333,-118.2739444,0,1,51,2,5,4,0,0,0,9,9,0,7,0,0,1,1
"19459",60061,6,1,0,2,0,0,63,6,1,0,3753,0,0,0,0,0,0,0,2,73,3260,7,1,26,2002,2,15,7,0,1,3,1,2,1,32.72384167,-117.240325,0,1,85,2,5,4,0,0,0,0,8,1,0,136,30,1,8191
"19460",60061,6,1,0,2,0,0,63,6,1,0,3753,0,0,0,0,0,0,0,2,73,3260,7,1,26,2002,2,15,7,0,1,3,1,2,1,32.72384167,-117.240325,0,1,31,1,5,4,0,0,0,9,9,1,0,0,40,12,41
"19461",60062,6,1,0,4,0,0,98,4,8,0,92703,1,0,0,0,0,2000,1,2,59,3420,7,1,26,2002,20,21,8,0,1,3,1,0,1,33.75980833,-117.9064278,0,1,17,2,5,4,0,0,0,9,9,1,0,2,9,12,130
"19462",60062,6,1,0,4,0,0,98,4,8,0,92703,1,0,0,0,0,2000,1,2,59,3420,7,1,26,2002,20,21,8,0,1,3,1,0,1,33.75980833,-117.9064278,0,1,78,1,5,4,0,0,0,0,8,1,0,75,45,1,4546
"19463",60063,6,1,0,2,0,0,97,6,42,1,92694,0,0,0,0,0,0,0,2,59,880,1,1,12,2003,1,15,33,0,4,3,1,2,1,33.63180833,-117.9238444,0,1,49,1,5,4,0,0,0,9,9,1,0,4,19,12,260
"19464",60064,6,1,0,2,0,0,55,6,25,0,90002,0,1,0,0,0,2002,0,5,77,0,3,1,6,2004,17,0,12,7,1,5,1,0,1,37.83399444,-121.4503889,0,1,30,1,5,4,0,0,0,9,9,1,0,0,32,12,33
"19465",60064,6,1,0,2,0,0,55,6,25,0,90002,0,1,0,0,0,2002,0,5,77,0,3,1,6,2004,17,0,12,7,1,5,1,0,1,37.83399444,-121.4503889,0,1,54,1,6,4,0,6,0,9,8,0,7,0,0,12,1
"19466",60065,6,1,0,31,0,0,55,6,12,1,93607,0,0,0,0,0,0,2,3,71,1603,3,1,6,2004,20,2,8,0,1,2,1,0,1,34.46804167,-117.329925,0,1,41,1,5,4,0,0,0,0,8,0,7,0,0,12,1
"19467",60065,6,1,0,31,0,0,55,6,12,1,93607,0,0,0,0,0,0,2,3,71,1603,3,1,6,2004,20,2,8,0,1,2,1,0,1,34.46804167,-117.329925,0,1,49,1,5,4,0,0,0,9,9,0,7,0,0,1,1
"19468",60066,6,1,0,3,0,0,65,6,12,0,93452,3,0,0,0,0,2001,0,2,79,0,1,1,27,2002,10,45,12,5,1,1,2,0,1,35.31750833,-120.6929417,0,1,49,2,5,4,0,0,0,1,8,1,0,8,32,12,513
"19469",60067,6,1,0,14,0,0,88,6,12,0,92707,0,0,0,0,0,0,1,2,85,3340,7,1,7,2006,17,5,8,0,1,5,1,1,1,37.32154167,-121.8998,0,1,49,2,5,4,0,0,0,9,9,0,7,0,0,12,1
"19470",60067,6,1,0,14,0,0,88,6,12,0,92707,0,0,0,0,0,0,1,2,85,3340,7,1,7,2006,17,5,8,0,1,5,1,1,1,37.32154167,-121.8998,0,1,60,2,5,4,0,0,0,9,9,0,7,0,0,12,1
