probability,volatility,vol.
0.10625821,0.61214882,volatility(deceleration: lateral direction)
0.23416547,0.87354428,volatility(deceleration: lateral direction)
0.075109228,0.50666511,volatility(deceleration: lateral direction)
0.20325236,0.82341528,volatility(deceleration: lateral direction)
0.18422891,0.78969228,volatility(deceleration: lateral direction)
0.10219336,0.60009938,volatility(deceleration: lateral direction)
0.097302631,0.58502531,volatility(deceleration: lateral direction)
0.17242859,0.76740009,volatility(deceleration: lateral direction)
0.18677911,0.79436302,volatility(deceleration: lateral direction)
0.21657045,0.84564298,volatility(deceleration: lateral direction)
0.088509448,0.55613238,volatility(deceleration: lateral direction)
0.12953073,0.67425418,volatility(deceleration: lateral direction)
0.1049507,0.60831809,volatility(deceleration: lateral direction)
0.12156991,0.65418267,volatility(deceleration: lateral direction)
0.10656391,0.61303848,volatility(deceleration: lateral direction)
0.089476958,0.55943477,volatility(deceleration: lateral direction)
0.17331336,0.76911241,volatility(deceleration: lateral direction)
0.12438046,0.66139418,volatility(deceleration: lateral direction)
0.082776129,0.53586513,volatility(deceleration: lateral direction)
0.12184897,0.65490508,volatility(deceleration: lateral direction)
0.24700449,0.89299393,volatility(deceleration: lateral direction)
0.14401172,0.70822269,volatility(deceleration: lateral direction)
0.6851027,1.416549,volatility(deceleration: lateral direction)
0.28128096,0.94184577,volatility(deceleration: lateral direction)
0.20848198,0.83226758,volatility(deceleration: lateral direction)
0.45413926,1.150539,volatility(deceleration: lateral direction)
0.26115113,0.91365379,volatility(deceleration: lateral direction)
0.10382345,0.60498148,volatility(deceleration: lateral direction)
0.29611325,0.96183658,volatility(deceleration: lateral direction)
0.16274388,0.74818432,volatility(deceleration: lateral direction)
0.1923908,0.80447078,volatility(deceleration: lateral direction)
0.072089985,0.49440971,volatility(deceleration: lateral direction)
0.13923256,0.69734281,volatility(deceleration: lateral direction)
0.21182494,0.8378408,volatility(deceleration: lateral direction)
0.073453106,0.50000012,volatility(deceleration: lateral direction)
0.12618627,0.66595417,volatility(deceleration: lateral direction)
0.086096846,0.54775321,volatility(deceleration: lateral direction)
0.14771576,0.71645021,volatility(deceleration: lateral direction)
0.10434193,0.60652012,volatility(deceleration: lateral direction)
0.08247745,0.53477472,volatility(deceleration: lateral direction)
0.17241271,0.76736927,volatility(deceleration: lateral direction)
0.18108462,0.78386402,volatility(deceleration: lateral direction)
0.10566171,0.6104064,volatility(deceleration: lateral direction)
0.12486955,0.66263479,volatility(deceleration: lateral direction)
0.13633637,0.6905964,volatility(deceleration: lateral direction)
0.20089798,0.81937462,volatility(deceleration: lateral direction)
0.40059489,1.089929,volatility(deceleration: lateral direction)
0.097429484,0.58542472,volatility(deceleration: lateral direction)
0.047737401,0.3731752,volatility(deceleration: lateral direction)
0.18248525,0.78646988,volatility(deceleration: lateral direction)
0.10741089,0.61549169,volatility(deceleration: lateral direction)
0.13721377,0.69265282,volatility(deceleration: lateral direction)
0.120082,0.65030658,volatility(deceleration: lateral direction)
0.11814739,0.64520431,volatility(deceleration: lateral direction)
0.088092849,0.55470037,volatility(deceleration: lateral direction)
0.14122312,0.70191169,volatility(deceleration: lateral direction)
0.082363859,0.5343591,volatility(deceleration: lateral direction)
0.14055552,0.70038539,volatility(deceleration: lateral direction)
0.2135608,0.84070939,volatility(deceleration: lateral direction)
0.058068063,0.4304041,volatility(deceleration: lateral direction)
0.15994151,0.7424531,volatility(deceleration: lateral direction)
0.19114366,0.80224413,volatility(deceleration: lateral direction)
0.085618898,0.54606807,volatility(deceleration: lateral direction)
0.27212366,0.92918342,volatility(deceleration: lateral direction)
0.17168057,0.76594698,volatility(deceleration: lateral direction)
0.15794334,0.73831671,volatility(deceleration: lateral direction)
0.26487073,0.91896403,volatility(deceleration: lateral direction)
0.063696653,0.4576641,volatility(deceleration: lateral direction)
0.086013198,0.54745889,volatility(deceleration: lateral direction)
0.18712252,0.79498821,volatility(deceleration: lateral direction)
0.27064475,0.92711371,volatility(deceleration: lateral direction)
0.15363057,0.72924179,volatility(deceleration: lateral direction)
0.098833278,0.58981413,volatility(deceleration: lateral direction)
0.077730335,0.51694268,volatility(deceleration: lateral direction)
0.23609838,0.87651843,volatility(deceleration: lateral direction)
0.12110743,0.65298229,volatility(deceleration: lateral direction)
0.081721194,0.53199768,volatility(deceleration: lateral direction)
0.20428626,0.82517868,volatility(deceleration: lateral direction)
0.11972609,0.64937329,volatility(deceleration: lateral direction)
0.15164725,0.72499841,volatility(deceleration: lateral direction)
0.59551728,1.308488,volatility(deceleration: lateral direction)
0.12100932,0.65272713,volatility(deceleration: lateral direction)
0.17813772,0.77832967,volatility(deceleration: lateral direction)
0.14603318,0.71273428,volatility(deceleration: lateral direction)
0.23919487,0.88124812,volatility(deceleration: lateral direction)
0.12461782,0.66199678,volatility(deceleration: lateral direction)
0.10356659,0.60421669,volatility(deceleration: lateral direction)
0.029110273,0.2309401,volatility(deceleration: lateral direction)
0.25146335,0.89958823,volatility(deceleration: lateral direction)
0.16458237,0.75190121,volatility(deceleration: lateral direction)
0.18754984,0.79576492,volatility(deceleration: lateral direction)
0.29459846,0.95982248,volatility(deceleration: lateral direction)
0.090383507,0.5625,volatility(deceleration: lateral direction)
0.21834461,0.84852809,volatility(deceleration: lateral direction)
0.20044027,0.81858498,volatility(deceleration: lateral direction)
0.21424453,0.8418346,volatility(deceleration: lateral direction)
0.14308576,0.70613849,volatility(deceleration: lateral direction)
0.13001129,0.67543173,volatility(deceleration: lateral direction)
0.095088504,0.57797778,volatility(deceleration: lateral direction)
0.089354038,0.559017,volatility(deceleration: lateral direction)
0.15534756,0.73287928,volatility(deceleration: lateral direction)
0.17763326,0.7773751,volatility(deceleration: lateral direction)
0.2554206,0.9053759,volatility(deceleration: lateral direction)
0.35933083,1.041424,volatility(deceleration: lateral direction)
0.17967401,0.78122371,volatility(deceleration: lateral direction)
0.10743655,0.61556572,volatility(deceleration: lateral direction)
0.012847544,0,volatility(deceleration: lateral direction)
0.32557902,0.99992108,volatility(deceleration: lateral direction)
0.13463846,0.68658501,volatility(deceleration: lateral direction)
0.12929143,0.67366642,volatility(deceleration: lateral direction)
0.10889095,0.61973798,volatility(deceleration: lateral direction)
0.12270238,0.65710551,volatility(deceleration: lateral direction)
0.15908173,0.74067843,volatility(deceleration: lateral direction)
0.012847544,0,volatility(deceleration: lateral direction)
0.11424651,0.63469207,volatility(deceleration: lateral direction)
0.17143132,0.76546168,volatility(deceleration: lateral direction)
0.18866071,0.79777777,volatility(deceleration: lateral direction)
0.10244529,0.60085839,volatility(deceleration: lateral direction)
0.19930103,0.81661367,volatility(deceleration: lateral direction)
0.085281402,0.544873,volatility(deceleration: lateral direction)
0.15413478,0.73031342,volatility(deceleration: lateral direction)
0.41519162,1.106655,volatility(deceleration: lateral direction)
0.13202232,0.68031979,volatility(deceleration: lateral direction)
0.13211729,0.68054903,volatility(deceleration: lateral direction)
0.19234446,0.80438823,volatility(deceleration: lateral direction)
0.16950098,0.76168412,volatility(deceleration: lateral direction)
0.11399857,0.63401341,volatility(deceleration: lateral direction)
0.20049793,0.81868452,volatility(deceleration: lateral direction)
0.16291982,0.74854147,volatility(deceleration: lateral direction)
0.11281025,0.63074279,volatility(deceleration: lateral direction)
0.10885569,0.61963743,volatility(deceleration: lateral direction)
0.093789764,0.57377529,volatility(deceleration: lateral direction)
0.17396472,0.77036858,volatility(deceleration: lateral direction)
0.10068937,0.59553337,volatility(deceleration: lateral direction)
0.1271456,0.66835397,volatility(deceleration: lateral direction)
0.10903912,0.62016028,volatility(deceleration: lateral direction)
0.16755998,0.757851,volatility(deceleration: lateral direction)
0.3693676,1.053417,volatility(deceleration: lateral direction)
0.18170755,0.78502488,volatility(deceleration: lateral direction)
0.27052286,0.92694283,volatility(deceleration: lateral direction)
0.16913563,0.76096529,volatility(deceleration: lateral direction)
0.14989227,0.72120541,volatility(deceleration: lateral direction)
0.23773469,0.87902308,volatility(deceleration: lateral direction)
0.012847544,0,volatility(deceleration: lateral direction)
0.20966506,0.83424741,volatility(deceleration: lateral direction)
0.17234141,0.76723099,volatility(deceleration: lateral direction)
0.39620113,1.084856,volatility(deceleration: lateral direction)
0.18631542,0.79351741,volatility(deceleration: lateral direction)
0.084819518,0.54323047,volatility(deceleration: lateral direction)
0.17783062,0.77774882,volatility(deceleration: lateral direction)
0.06800884,0.47706851,volatility(deceleration: lateral direction)
0.28055662,0.94085348,volatility(deceleration: lateral direction)
0.25909144,0.91069227,volatility(deceleration: lateral direction)
0.19803509,0.81441319,volatility(deceleration: lateral direction)
0.16283168,0.7483626,volatility(deceleration: lateral direction)
0.13395956,0.68496913,volatility(deceleration: lateral direction)
0.11584211,0.63902909,volatility(deceleration: lateral direction)
0.061666347,0.4481006,volatility(deceleration: lateral direction)
0.11897895,0.64740622,volatility(deceleration: lateral direction)
0.11592928,0.63926452,volatility(deceleration: lateral direction)
0.075920157,0.50987953,volatility(deceleration: lateral direction)
0.096277811,0.58178133,volatility(deceleration: lateral direction)
0.07863953,0.5204336,volatility(deceleration: lateral direction)
0.11454643,0.63551128,volatility(deceleration: lateral direction)
0.16409887,0.75092697,volatility(deceleration: lateral direction)
0.045202825,0.35734281,volatility(deceleration: lateral direction)
0.058915529,0.43466261,volatility(deceleration: lateral direction)
0.13737096,0.69302011,volatility(deceleration: lateral direction)
0.041703828,0.33403581,volatility(deceleration: lateral direction)
0.093033046,0.57130259,volatility(deceleration: lateral direction)
0.13268287,0.68191153,volatility(deceleration: lateral direction)
0.097718142,0.5863319,volatility(deceleration: lateral direction)
0.066281483,0.46943679,volatility(deceleration: lateral direction)
0.1470288,0.71493733,volatility(deceleration: lateral direction)
0.12421337,0.66096938,volatility(deceleration: lateral direction)
0.11033138,0.62382221,volatility(deceleration: lateral direction)
0.16042352,0.74344462,volatility(deceleration: lateral direction)
0.26947308,0.92546892,volatility(deceleration: lateral direction)
0.25065205,0.89839423,volatility(deceleration: lateral direction)
0.10447343,0.60690928,volatility(deceleration: lateral direction)
0.10068032,0.59550571,volatility(deceleration: lateral direction)
0.19712059,0.81281698,volatility(deceleration: lateral direction)
0.094633274,0.57651061,volatility(deceleration: lateral direction)
0.168926,0.76055229,volatility(deceleration: lateral direction)
0.15186071,0.72545731,volatility(deceleration: lateral direction)
0.14405081,0.70831043,volatility(deceleration: lateral direction)
0.09514536,0.57816058,volatility(deceleration: lateral direction)
0.15944552,0.74143028,volatility(deceleration: lateral direction)
0.13629688,0.6905036,volatility(deceleration: lateral direction)
0.13637711,0.69069213,volatility(deceleration: lateral direction)
0.13013619,0.6757372,volatility(deceleration: lateral direction)
0.64151776,1.362487,volatility(deceleration: lateral direction)
0.29549658,0.96101737,volatility(deceleration: lateral direction)
0.18542953,0.79189742,volatility(deceleration: lateral direction)
0.31755546,0.98974329,volatility(deceleration: lateral direction)
0.23150228,0.86941838,volatility(deceleration: lateral direction)
0.13443321,0.6860972,volatility(deceleration: lateral direction)
0.10464685,0.60742182,volatility(deceleration: lateral direction)
0.14681488,0.71446502,volatility(deceleration: lateral direction)
0.04803773,0.374998,volatility(deceleration: lateral direction)
0.17042401,0.76349467,volatility(deceleration: lateral direction)
0.10638243,0.61251062,volatility(deceleration: lateral direction)
0.11799886,0.6448096,volatility(deceleration: lateral direction)
0.16666064,0.75606292,volatility(deceleration: lateral direction)
0.012847544,0,volatility(deceleration: lateral direction)
0.6010012,1.3148021,volatility(deceleration: lateral direction)
0.18773088,0.79609358,volatility(deceleration: lateral direction)
0.24093799,0.88389218,volatility(deceleration: lateral direction)
0.27014175,0.92640817,volatility(deceleration: lateral direction)
0.087344594,0.55211288,volatility(deceleration: lateral direction)
0.10139201,0.59767401,volatility(deceleration: lateral direction)
0.24234901,0.88602293,volatility(deceleration: lateral direction)
0.16197695,0.74662381,volatility(deceleration: lateral direction)
0.13837065,0.69534749,volatility(deceleration: lateral direction)
0.14810416,0.71730298,volatility(deceleration: lateral direction)
0.11394496,0.63386649,volatility(deceleration: lateral direction)
0.58512646,1.296598,volatility(deceleration: lateral direction)
0.36991826,1.0540709,volatility(deceleration: lateral direction)
0.26798132,0.92336828,volatility(deceleration: lateral direction)
0.15321532,0.72835708,volatility(deceleration: lateral direction)
0.21819541,0.84828609,volatility(deceleration: lateral direction)
0.20607826,0.82821941,volatility(deceleration: lateral direction)
0.44027355,1.135017,volatility(deceleration: lateral direction)
0.10171687,0.59865928,volatility(deceleration: lateral direction)
0.085911632,0.5471012,volatility(deceleration: lateral direction)
0.057490047,0.42746601,volatility(deceleration: lateral direction)
0.06344448,0.45649189,volatility(deceleration: lateral direction)
0.18897277,0.79834157,volatility(deceleration: lateral direction)
0.092597902,0.5698725,volatility(deceleration: lateral direction)
0.18223414,0.78600383,volatility(deceleration: lateral direction)
0.11073488,0.62495792,volatility(deceleration: lateral direction)
0.1249119,0.66274202,volatility(deceleration: lateral direction)
0.12636079,0.66639191,volatility(deceleration: lateral direction)
0.12012176,0.65041071,volatility(deceleration: lateral direction)
0.20981486,0.83449751,volatility(deceleration: lateral direction)
0.11992157,0.64988619,volatility(deceleration: lateral direction)
0.4030748,1.092784,volatility(deceleration: lateral direction)
0.089732789,0.56030262,volatility(deceleration: lateral direction)
0.14052042,0.70030499,volatility(deceleration: lateral direction)
0.11976515,0.64947581,volatility(deceleration: lateral direction)
0.57634646,1.2866189,volatility(deceleration: lateral direction)
0.080952317,0.52915019,volatility(deceleration: lateral direction)
0.16421065,0.7511524,volatility(deceleration: lateral direction)
0.32606798,1.000537,volatility(deceleration: lateral direction)
0.15048082,0.72248149,volatility(deceleration: lateral direction)
0.14216335,0.70405108,volatility(deceleration: lateral direction)
0.079472505,0.52359962,volatility(deceleration: lateral direction)
0.054849841,0.4136824,volatility(deceleration: lateral direction)
0.13209271,0.68048972,volatility(deceleration: lateral direction)
0.15213721,0.72605091,volatility(deceleration: lateral direction)
0.098614864,0.58913487,volatility(deceleration: lateral direction)
0.24879727,0.8956548,volatility(deceleration: lateral direction)
0.11514559,0.6371423,volatility(deceleration: lateral direction)
0.09637478,0.5820896,volatility(deceleration: lateral direction)
0.11109227,0.62596083,volatility(deceleration: lateral direction)
0.11097748,0.62563902,volatility(deceleration: lateral direction)
0.11320505,0.63183272,volatility(deceleration: lateral direction)
0.092664003,0.57009012,volatility(deceleration: lateral direction)
0.18484162,0.79081899,volatility(deceleration: lateral direction)
0.15995641,0.74248379,volatility(deceleration: lateral direction)
0.59216505,1.304642,volatility(deceleration: lateral direction)
0.33228719,1.0083309,volatility(deceleration: lateral direction)
0.10002386,0.59349358,volatility(deceleration: lateral direction)
0.049982492,0.38654599,volatility(deceleration: lateral direction)
0.076458536,0.51199621,volatility(deceleration: lateral direction)
0.1201609,0.65051317,volatility(deceleration: lateral direction)
0.092644878,0.57002717,volatility(deceleration: lateral direction)
0.12350246,0.6591565,volatility(deceleration: lateral direction)
0.062032979,0.4498491,volatility(deceleration: lateral direction)
0.15985121,0.74226707,volatility(deceleration: lateral direction)
0.11045047,0.62415779,volatility(deceleration: lateral direction)
0.24480212,0.88970733,volatility(deceleration: lateral direction)
0.1148046,0.63621497,volatility(deceleration: lateral direction)
0.27667269,0.93550599,volatility(deceleration: lateral direction)
0.14652506,0.71382421,volatility(deceleration: lateral direction)
0.052563384,0.40123099,volatility(deceleration: lateral direction)
0.047438934,0.37135291,volatility(deceleration: lateral direction)
0.084721223,0.54287988,volatility(deceleration: lateral direction)
0.14642814,0.7136097,volatility(deceleration: lateral direction)
0.24104358,0.88405192,volatility(deceleration: lateral direction)
0.08939141,0.55914408,volatility(deceleration: lateral direction)
0.31710157,0.98916352,volatility(deceleration: lateral direction)
0.088377886,0.55568081,volatility(deceleration: lateral direction)
0.26258716,0.91570961,volatility(deceleration: lateral direction)
0.12562267,0.66453701,volatility(deceleration: lateral direction)
0.14957653,0.72051913,volatility(deceleration: lateral direction)
0.13886949,0.69650358,volatility(deceleration: lateral direction)
0.14300752,0.70596188,volatility(deceleration: lateral direction)
0.18327194,0.78792667,volatility(deceleration: lateral direction)
0.19579844,0.81049931,volatility(deceleration: lateral direction)
0.063315369,0.45589,volatility(deceleration: lateral direction)
0.38895151,1.076443,volatility(deceleration: lateral direction)
0.050852381,0.39157411,volatility(deceleration: lateral direction)
0.232187,0.87048233,volatility(deceleration: lateral direction)
0.10717585,0.61481261,volatility(deceleration: lateral direction)
0.12852493,0.67177749,volatility(deceleration: lateral direction)
0.10765395,0.61619252,volatility(deceleration: lateral direction)
0.14457878,0.70949358,volatility(deceleration: lateral direction)
0.091681138,0.56683969,volatility(deceleration: lateral direction)
0.10313616,0.60293138,volatility(deceleration: lateral direction)
0.044626489,0.35362491,volatility(deceleration: lateral direction)
0.29907185,0.96575332,volatility(deceleration: lateral direction)
0.30580157,0.97458088,volatility(deceleration: lateral direction)
0.12910409,0.67320561,volatility(deceleration: lateral direction)
0.090055518,0.56139421,volatility(deceleration: lateral direction)
0.16245784,0.747603,volatility(deceleration: lateral direction)
0.2071812,0.83008122,volatility(deceleration: lateral direction)
0.29094639,0.95494157,volatility(deceleration: lateral direction)
0.26498228,0.91912252,volatility(deceleration: lateral direction)
0.12849012,0.67169148,volatility(deceleration: lateral direction)
0.19352137,0.80647981,volatility(deceleration: lateral direction)
0.18738894,0.79547262,volatility(deceleration: lateral direction)
0.20173286,0.82081151,volatility(deceleration: lateral direction)
0.2048476,0.82613331,volatility(deceleration: lateral direction)
0.13121973,0.67837662,volatility(deceleration: lateral direction)
0.12929565,0.67367679,volatility(deceleration: lateral direction)
0.08535219,0.54512399,volatility(deceleration: lateral direction)
0.16614151,0.75502729,volatility(deceleration: lateral direction)
0.44031537,1.135064,volatility(deceleration: lateral direction)
0.4971658,1.198308,volatility(deceleration: lateral direction)
0.1025088,0.60104948,volatility(deceleration: lateral direction)
0.16852118,0.75975358,volatility(deceleration: lateral direction)
0.34333605,1.022,volatility(deceleration: lateral direction)
0.22034101,0.85175443,volatility(deceleration: lateral direction)
0.10633105,0.61236101,volatility(deceleration: lateral direction)
0.34476325,1.0237499,volatility(deceleration: lateral direction)
0.14522558,0.7109381,volatility(deceleration: lateral direction)
0.19013092,0.80042779,volatility(deceleration: lateral direction)
0.14281145,0.7055189,volatility(deceleration: lateral direction)
0.39209706,1.0801001,volatility(deceleration: lateral direction)
0.1533864,0.7287218,volatility(deceleration: lateral direction)
0.11082828,0.6252203,volatility(deceleration: lateral direction)
0.05314593,0.40445119,volatility(deceleration: lateral direction)
0.065455131,0.4657203,volatility(deceleration: lateral direction)
0.11607186,0.63964927,volatility(deceleration: lateral direction)
0.10651212,0.61288792,volatility(deceleration: lateral direction)
0.1016343,0.59840912,volatility(deceleration: lateral direction)
0.1285896,0.67193723,volatility(deceleration: lateral direction)
0.10981339,0.62235892,volatility(deceleration: lateral direction)
0.0988653,0.58991361,volatility(deceleration: lateral direction)
0.21800609,0.84797889,volatility(deceleration: lateral direction)
0.12735574,0.6688776,volatility(deceleration: lateral direction)
0.082535788,0.53498799,volatility(deceleration: lateral direction)
0.28582671,0.94803792,volatility(deceleration: lateral direction)
0.18176623,0.78513408,volatility(deceleration: lateral direction)
0.170825,0.76427883,volatility(deceleration: lateral direction)
0.13387506,0.68476748,volatility(deceleration: lateral direction)
0.11372244,0.63325608,volatility(deceleration: lateral direction)
0.11096749,0.62561101,volatility(deceleration: lateral direction)
0.09895537,0.59019327,volatility(deceleration: lateral direction)
0.18900129,0.79839307,volatility(deceleration: lateral direction)
0.19842364,0.8150897,volatility(deceleration: lateral direction)
0.083312765,0.53781527,volatility(deceleration: lateral direction)
0.092160083,0.5684275,volatility(deceleration: lateral direction)
0.16029716,0.74318492,volatility(deceleration: lateral direction)
0.19019537,0.80054361,volatility(deceleration: lateral direction)
0.04093774,0.32868409,volatility(deceleration: lateral direction)
0.11293812,0.63109618,volatility(deceleration: lateral direction)
0.40607896,1.096235,volatility(deceleration: lateral direction)
0.11696795,0.64205807,volatility(deceleration: lateral direction)
0.48385036,1.183563,volatility(deceleration: lateral direction)
0.090766035,0.56378508,volatility(deceleration: lateral direction)
0.26403466,0.91777462,volatility(deceleration: lateral direction)
0.22347766,0.85678148,volatility(deceleration: lateral direction)
0.11367532,0.63312668,volatility(deceleration: lateral direction)
0.10013772,0.5938434,volatility(deceleration: lateral direction)
0.31576109,0.98744857,volatility(deceleration: lateral direction)
0.19434752,0.80794227,volatility(deceleration: lateral direction)
0.10689638,0.61400348,volatility(deceleration: lateral direction)
0.063720919,0.4577767,volatility(deceleration: lateral direction)
0.28291184,0.94407421,volatility(deceleration: lateral direction)
0.19001706,0.80022311,volatility(deceleration: lateral direction)
0.47861519,1.17776,volatility(deceleration: lateral direction)
0.1638491,0.75042278,volatility(deceleration: lateral direction)
0.13172455,0.6796,volatility(deceleration: lateral direction)
0.28492758,0.94681787,volatility(deceleration: lateral direction)
0.082446404,0.53466117,volatility(deceleration: lateral direction)
0.36016151,1.0424221,volatility(deceleration: lateral direction)
0.072332717,0.49541229,volatility(deceleration: lateral direction)
0.12365227,0.65953928,volatility(deceleration: lateral direction)
0.19302513,0.80559909,volatility(deceleration: lateral direction)
0.10197904,0.59945238,volatility(deceleration: lateral direction)
0.12896076,0.67285269,volatility(deceleration: lateral direction)
0.11701035,0.64217168,volatility(deceleration: lateral direction)
0.22272117,0.85557371,volatility(deceleration: lateral direction)
0.23933542,0.8814618,volatility(deceleration: lateral direction)
0.13112392,0.67814398,volatility(deceleration: lateral direction)
0.071765602,0.493065,volatility(deceleration: lateral direction)
0.16363214,0.74998432,volatility(deceleration: lateral direction)
0.068732418,0.48021209,volatility(deceleration: lateral direction)
0.1364765,0.6909256,volatility(deceleration: lateral direction)
0.34127533,1.019467,volatility(deceleration: lateral direction)
0.13827787,0.69513208,volatility(deceleration: lateral direction)
0.14310287,0.70617712,volatility(deceleration: lateral direction)
0.14251699,0.7048527,volatility(deceleration: lateral direction)
0.17094448,0.76451218,volatility(deceleration: lateral direction)
0.099009484,0.59036118,volatility(deceleration: lateral direction)
0.29454112,0.95974612,volatility(deceleration: lateral direction)
0.20573466,0.82763791,volatility(deceleration: lateral direction)
0.11110412,0.62599403,volatility(deceleration: lateral direction)
0.12358373,0.65936422,volatility(deceleration: lateral direction)
0.14281724,0.70553201,volatility(deceleration: lateral direction)
0.15510638,0.73237032,volatility(deceleration: lateral direction)
0.77677625,1.546514,volatility(deceleration: lateral direction)
0.12864938,0.67208481,volatility(deceleration: lateral direction)
0.36196548,1.0445859,volatility(deceleration: lateral direction)
0.084798098,0.54315412,volatility(deceleration: lateral direction)
0.10862184,0.61896968,volatility(deceleration: lateral direction)
0.22604626,0.86086082,volatility(deceleration: lateral direction)
0.090638146,0.56335598,volatility(deceleration: lateral direction)
0.19429815,0.80785501,volatility(deceleration: lateral direction)
0.10807475,0.61740261,volatility(deceleration: lateral direction)
0.14273302,0.70534158,volatility(deceleration: lateral direction)
0.074879304,0.50574791,volatility(deceleration: lateral direction)
0.18453057,0.79024738,volatility(deceleration: lateral direction)
0.157776,0.73796839,volatility(deceleration: lateral direction)
0.060717724,0.44353101,volatility(deceleration: lateral direction)
0.095944062,0.58071822,volatility(deceleration: lateral direction)
0.088521399,0.55617338,volatility(deceleration: lateral direction)
0.15087064,0.72332442,volatility(deceleration: lateral direction)
0.061862901,0.44903919,volatility(deceleration: lateral direction)
0.16565387,0.7540521,volatility(deceleration: lateral direction)
0.1829007,0.78723979,volatility(deceleration: lateral direction)
0.10643214,0.61265528,volatility(deceleration: lateral direction)
0.40527391,1.095311,volatility(deceleration: lateral direction)
0.15871558,0.73992032,volatility(deceleration: lateral direction)
0.071901083,0.49362731,volatility(deceleration: lateral direction)
0.147258,0.71544272,volatility(deceleration: lateral direction)
0.65125328,1.374274,volatility(deceleration: lateral direction)
0.15513226,0.73242497,volatility(deceleration: lateral direction)
0.3524529,1.033121,volatility(deceleration: lateral direction)
0.13053484,0.67671043,volatility(deceleration: lateral direction)
0.30788764,0.97729498,volatility(deceleration: lateral direction)
0.2368478,0.87766701,volatility(deceleration: lateral direction)
0.34495187,1.023981,volatility(deceleration: lateral direction)
0.070684999,0.48854461,volatility(deceleration: lateral direction)
0.13495095,0.68732649,volatility(deceleration: lateral direction)
0.24825393,0.89484972,volatility(deceleration: lateral direction)
0.098233216,0.58794469,volatility(deceleration: lateral direction)
0.11186412,0.6281172,volatility(deceleration: lateral direction)
0.10257406,0.6012457,volatility(deceleration: lateral direction)
0.33765092,1.014994,volatility(deceleration: lateral direction)
0.13393725,0.6849159,volatility(deceleration: lateral direction)
0.40944916,1.1000969,volatility(deceleration: lateral direction)
0.095919967,0.58064133,volatility(deceleration: lateral direction)
0.16292793,0.74855793,volatility(deceleration: lateral direction)
0.81417221,1.6102639,volatility(deceleration: lateral direction)
0.40124157,1.090674,volatility(deceleration: lateral direction)
0.10853741,0.61872828,volatility(deceleration: lateral direction)
0.12943608,0.67402178,volatility(deceleration: lateral direction)
0.12900154,0.67295313,volatility(deceleration: lateral direction)
0.13268381,0.68191379,volatility(deceleration: lateral direction)
0.55428243,1.261768,volatility(deceleration: lateral direction)
0.16342078,0.74955672,volatility(deceleration: lateral direction)
0.1601876,0.74295962,volatility(deceleration: lateral direction)
0.4392781,1.133899,volatility(deceleration: lateral direction)
0.13533072,0.68822563,volatility(deceleration: lateral direction)
0.11681915,0.6416592,volatility(deceleration: lateral direction)
0.057209846,0.42603171,volatility(deceleration: lateral direction)
0.21825163,0.84837729,volatility(deceleration: lateral direction)
0.094813205,0.57709128,volatility(deceleration: lateral direction)
0.086451657,0.54899871,volatility(deceleration: lateral direction)
0.10595381,0.61126071,volatility(deceleration: lateral direction)
0.1771758,0.77650768,volatility(deceleration: lateral direction)
0.26609665,0.92070371,volatility(deceleration: lateral direction)
0.1948676,0.80886048,volatility(deceleration: lateral direction)
0.071564831,0.49222991,volatility(deceleration: lateral direction)
0.14105943,0.70153803,volatility(deceleration: lateral direction)
0.10873653,0.61929733,volatility(deceleration: lateral direction)
0.022474121,0.1574592,volatility(deceleration: lateral direction)
0.14445525,0.70921707,volatility(deceleration: lateral direction)
0.20963387,0.83419532,volatility(deceleration: lateral direction)
0.13716297,0.69253409,volatility(deceleration: lateral direction)
0.070306316,0.48694539,volatility(deceleration: lateral direction)
0.26888734,0.92464501,volatility(deceleration: lateral direction)
0.26774028,0.92302817,volatility(deceleration: lateral direction)
0.2815755,0.94224882,volatility(deceleration: lateral direction)
0.15025531,0.72199303,volatility(deceleration: lateral direction)
0.26416808,0.91796458,volatility(deceleration: lateral direction)
0.11828559,0.64557117,volatility(deceleration: lateral direction)
0.11380296,0.63347709,volatility(deceleration: lateral direction)
0.26156127,0.91424167,volatility(deceleration: lateral direction)
0.12684971,0.66761547,volatility(deceleration: lateral direction)
0.06179015,0.44869211,volatility(deceleration: lateral direction)
0.084622927,0.54252893,volatility(deceleration: lateral direction)
0.063275896,0.45570579,volatility(deceleration: lateral direction)
0.1516463,0.72499639,volatility(deceleration: lateral direction)
0.11164092,0.62749499,volatility(deceleration: lateral direction)
0.22376437,0.85723847,volatility(deceleration: lateral direction)
0.62263232,1.340011,volatility(deceleration: lateral direction)
0.092854545,0.57071668,volatility(deceleration: lateral direction)
0.13026045,0.67604083,volatility(deceleration: lateral direction)
0.15228239,0.72636223,volatility(deceleration: lateral direction)
0.1104152,0.62405843,volatility(deceleration: lateral direction)
0.35697326,1.038586,volatility(deceleration: lateral direction)
0.15160818,0.72491437,volatility(deceleration: lateral direction)
0.23959908,0.8818624,volatility(deceleration: lateral direction)
0.12553726,0.66432178,volatility(deceleration: lateral direction)
0.1351788,0.68786621,volatility(deceleration: lateral direction)
0.16200593,0.74668288,volatility(deceleration: lateral direction)
0.12647045,0.66666669,volatility(deceleration: lateral direction)
